received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-03T11:16:49.721609,9,PSR_009,0.008491,0.8906,0,BERJALAN,2119190
2026-05-03T11:16:51.734436,9,PSR_009,0.149432,29.1188,0,BERJALAN,2121195
2026-05-03T11:16:53.740807,9,PSR_009,0.234608,25.3284,108,BERJALAN,2123209
2026-05-03T11:16:55.745944,9,PSR_009,0.311241,31.3585,144,BERJALAN,2125214
2026-05-03T11:16:57.756550,9,PSR_009,0.273145,28.2674,134,BERJALAN,2127224
2026-05-03T11:16:59.766100,9,PSR_009,0.199095,17.2988,128,BERJALAN,2129235
2026-05-03T11:17:01.770493,9,PSR_009,0.207686,22.2459,155,BERJALAN,2131238
2026-05-03T11:17:03.781091,9,PSR_009,0.219094,23.4315,150,BERJALAN,2133248
2026-05-03T11:17:05.788742,9,PSR_009,0.182733,18.7182,159,BERJALAN,2135256
2026-05-03T11:17:07.793504,9,PSR_009,0.129193,17.1797,161,BERJALAN,2137261
2026-05-03T11:17:09.818278,9,PSR_009,0.15471,17.8525,140,BERJALAN,2139286
2026-05-03T11:17:11.837451,9,PSR_009,0.092666,27.872,128,BERJALAN,2141291
2026-05-03T11:17:13.827400,9,PSR_009,0.216825,18.7439,128,BERJALAN,2143295
2026-05-03T11:17:15.842776,9,PSR_009,0.267598,28.1865,131,BERJALAN,2145310
2026-05-03T11:17:17.858451,9,PSR_009,0.251859,17.678,139,BERJALAN,2147324
2026-05-03T11:17:19.869239,9,PSR_009,0.187332,18.878,167,BERJALAN,2149337
2026-05-03T11:17:21.874094,9,PSR_009,0.204311,16.8696,177,BERJALAN,2151342
2026-05-03T11:17:23.885540,9,PSR_009,0.147957,21.0321,154,BERJALAN,2153352
2026-05-03T11:17:25.897328,9,PSR_009,0.181336,16.4126,135,BERJALAN,2155364
2026-05-03T11:17:27.902484,9,PSR_009,0.181895,18.6543,112,BERJALAN,2157370
2026-05-03T11:17:29.907763,9,PSR_009,0.122751,16.1014,92,BERJALAN,2159375
2026-05-03T11:17:31.920380,9,PSR_009,0.119049,14.5115,76,BERJALAN,2161386
2026-05-03T11:17:33.927975,9,PSR_009,0.118402,12.8798,73,BERJALAN,2163395
2026-05-03T11:17:35.937746,9,PSR_009,0.100893,10.9675,85,BERJALAN,2165405
2026-05-03T11:17:37.946957,9,PSR_009,0.120198,21.2906,94,BERJALAN,2167414
2026-05-03T11:17:39.967806,9,PSR_009,0.15577,13.6752,94,BERJALAN,2169434
2026-05-03T11:17:41.980484,9,PSR_009,0.22495,16.1626,98,BERJALAN,2171447
2026-05-03T11:17:43.980079,9,PSR_009,0.134969,20.3191,105,BERJALAN,2173447
2026-05-03T11:17:45.993751,9,PSR_009,0.12371,17.9068,112,BERJALAN,2175460
2026-05-03T11:17:47.997092,9,PSR_009,0.152786,17.2306,109,BERJALAN,2177464
2026-05-03T11:17:50.060612,9,PSR_009,0.157069,20.6505,100,BERJALAN,2179469
2026-05-03T11:17:52.005333,9,PSR_009,0.169414,22.8458,88,BERJALAN,2181472
2026-05-03T11:17:54.018180,9,PSR_009,0.150226,18.9338,81,BERJALAN,2183480
2026-05-03T11:17:56.029332,9,PSR_009,0.146376,15.0267,79,BERJALAN,2185495
2026-05-03T11:17:58.049835,9,PSR_009,0.164762,17.6148,77,BERJALAN,2187516
2026-05-03T11:18:00.067659,9,PSR_009,0.16629,21.9297,75,BERJALAN,2189513
2026-05-03T11:18:02.057378,9,PSR_009,0.125866,20.656,70,BERJALAN,2191523
2026-05-03T11:18:04.072090,9,PSR_009,0.136903,14.5375,67,BERJALAN,2193538
2026-05-03T11:18:06.082631,9,PSR_009,0.134934,22.0384,64,BERJALAN,2195548
2026-05-03T11:18:08.094198,9,PSR_009,0.116984,22.043,64,BERJALAN,2197560
