received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-04T16:12:29.265009,15,PSR_015,0.153819,129.4328,83,BERLARI,2083979
2026-05-04T16:12:31.280365,15,PSR_015,0.261246,42.3197,71,BERLARI,2085989
2026-05-04T16:12:33.318692,15,PSR_015,0.490542,154.6237,130,BERLARI,2088004
2026-05-04T16:12:35.317745,15,PSR_015,0.070916,35.8256,138,BERLARI,2090014
2026-05-04T16:12:37.302357,15,PSR_015,0.345316,32.2332,132,BERLARI,2092025
2026-05-04T16:12:39.311305,15,PSR_015,0.206998,59.2882,119,BERLARI,2094034
2026-05-04T16:12:41.340012,15,PSR_015,0.235275,35.0429,152,BERLARI,2096047
2026-05-04T16:12:43.343952,15,PSR_015,0.226057,49.0546,152,BERLARI,2098058
2026-05-04T16:12:45.419077,15,PSR_015,0.210888,56.5674,0,BERLARI,2100068
2026-05-04T16:12:47.412841,15,PSR_015,0.299369,44.0011,158,BERLARI,2102080
2026-05-04T16:12:49.373011,15,PSR_015,0.370824,54.5924,175,BERLARI,2104089
2026-05-04T16:12:51.386319,15,PSR_015,0.167993,59.3137,179,BERLARI,2106100
2026-05-04T16:12:53.404099,15,PSR_015,0.194473,55.1438,182,BERLARI,2108107
2026-05-04T16:12:55.408728,15,PSR_015,0.463917,160.8376,181,BERLARI,2110116
2026-05-04T16:12:57.428190,15,PSR_015,0.351165,54.3392,167,BERLARI,2112142
2026-05-04T16:12:59.462385,15,PSR_015,0.229724,51.1975,179,BERLARI,2114141
2026-05-04T16:13:01.441082,15,PSR_015,0.17975,54.1426,192,BERLARI,2116164
2026-05-04T16:13:03.468013,15,PSR_015,0.171599,59.9852,195,BERLARI,2118179
2026-05-04T16:13:05.465561,15,PSR_015,0.187725,57.7913,188,BERLARI,2120190
2026-05-04T16:13:07.525628,15,PSR_015,0.265469,52.2794,183,BERLARI,2122210
2026-05-04T16:13:09.512039,15,PSR_015,0.198641,54.6295,188,BERLARI,2124224
