received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-02T21:00:12.565834,5,PSR_005,0.00531,0.2561,0,BERJALAN,49508
2026-05-02T21:00:14.516186,5,PSR_005,0.056354,48.9946,0,BERJALAN,51511
2026-05-02T21:00:16.524355,5,PSR_005,0.050908,42.2523,0,BERJALAN,53516
2026-05-02T21:00:19.657179,5,PSR_005,0.037571,43.116,38,BERJALAN,55522
2026-05-02T21:00:21.738932,5,PSR_005,0.030746,36.5698,85,BERJALAN,57520
2026-05-02T21:00:24.304867,5,PSR_005,0.023191,29.2454,137,BERJALAN,59526
2026-05-02T21:00:25.954131,5,PSR_005,0.019325,34.2049,150,BERJALAN,61524
2026-05-02T21:00:26.535936,5,PSR_005,0.021729,30.9384,130,BERJALAN,63529
2026-05-02T21:00:28.537728,5,PSR_005,0.05863,32.0315,112,BERJALAN,65532
2026-05-02T21:00:30.541642,5,PSR_005,0.033761,24.5534,93,BERJALAN,67537
2026-05-02T21:00:32.548124,5,PSR_005,0.053,30.7314,82,BERJALAN,69540
2026-05-02T21:00:34.579699,5,PSR_005,0.024073,30.3641,78,BERJALAN,71545
2026-05-02T21:00:36.572450,5,PSR_005,0.040289,26.0277,90,BERJALAN,73550
2026-05-02T21:00:38.560969,5,PSR_005,0.043202,34.3669,118,BERJALAN,75556
2026-05-02T21:00:40.591853,5,PSR_005,0.032523,30.3434,122,BERJALAN,77566
2026-05-02T21:00:42.606870,5,PSR_005,0.028218,14.808,118,BERJALAN,79601
2026-05-02T21:00:44.607484,5,PSR_005,0.034266,22.8668,116,BERJALAN,81601
2026-05-02T21:00:46.620614,5,PSR_005,0.027265,18.7989,106,BERJALAN,83611
2026-05-02T21:00:49.535636,5,PSR_005,0.021715,21.5615,97,BERJALAN,85618
2026-05-02T21:00:50.699883,5,PSR_005,0.057811,16.1866,84,BERJALAN,87628
2026-05-02T21:00:55.215251,5,PSR_005,0.01672,23.3208,76,BERJALAN,89643
2026-05-02T21:00:55.432524,5,PSR_005,0.0631,29.1811,79,BERJALAN,91653
2026-05-02T21:00:56.683448,5,PSR_005,0.014673,22.7488,82,BERJALAN,93663
2026-05-02T21:00:58.744350,5,PSR_005,0.016629,17.9108,103,BERJALAN,95668
2026-05-02T21:01:00.677636,5,PSR_005,0.019809,18.4867,111,BERJALAN,97673
2026-05-02T21:01:02.690853,5,PSR_005,0.0287,20.2415,110,BERJALAN,99683
2026-05-02T21:01:04.708154,5,PSR_005,0.029068,23.7585,105,BERJALAN,101688
2026-05-02T21:01:06.704412,5,PSR_005,0.029177,26.4185,117,BERJALAN,103700
2026-05-02T21:01:08.726419,5,PSR_005,0.028086,18.8063,118,BERJALAN,105721
2026-05-02T21:01:10.727538,5,PSR_005,0.01098,12.1499,112,BERJALAN,107721
2026-05-02T21:01:13.095966,5,PSR_005,0.013503,13.6502,95,BERJALAN,109732
2026-05-02T21:01:15.530976,5,PSR_005,0.010574,10.299,90,BERJALAN,111747
2026-05-02T21:01:16.766951,5,PSR_005,0.013171,8.8179,102,BERJALAN,113762
2026-05-02T21:01:18.785916,5,PSR_005,0.020039,7.577,124,BERJALAN,115776
2026-05-02T21:01:20.792270,5,PSR_005,0.012208,4.4072,146,BERJALAN,117781
2026-05-02T21:01:22.804245,5,PSR_005,0.007247,4.2867,147,BERJALAN,119789
2026-05-02T21:01:24.799714,5,PSR_005,0.006641,5.6762,145,BERJALAN,121792
2026-05-02T21:01:26.838023,5,PSR_005,0.009557,5.4251,125,BERJALAN,123802
2026-05-02T21:01:28.817674,5,PSR_005,0.00733,4.782,110,BERJALAN,125813
2026-05-02T21:01:30.826537,5,PSR_005,0.009926,5.0859,91,BERJALAN,127822
2026-05-02T21:01:32.832294,5,PSR_005,0.009115,6.0255,82,BERJALAN,129827
2026-05-02T21:01:34.837211,5,PSR_005,0.019518,6.3334,76,BERJALAN,131832
2026-05-02T21:01:36.906779,5,PSR_005,0.012564,6.7267,75,BERJALAN,133837
2026-05-02T21:01:38.852084,5,PSR_005,0.01152,5.5549,75,BERJALAN,135843
2026-05-02T21:01:40.893591,5,PSR_005,0.008919,4.8002,76,BERJALAN,137853
