received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-04T11:49:14.801858,14,PSR_014,0.007593,1.0398,173,BERLARI,1352531
2026-05-04T11:49:16.829262,14,PSR_014,0.14937,52.977,144,BERLARI,1354544
2026-05-04T11:49:18.796146,14,PSR_014,0.051206,12.9415,132,BERLARI,1356550
2026-05-04T11:49:20.845252,14,PSR_014,0.086595,72.5831,118,BERLARI,1358555
2026-05-04T11:49:22.892179,14,PSR_014,0.018122,18.4265,96,BERLARI,1360565
2026-05-04T11:49:24.838437,14,PSR_014,0.010413,5.6447,76,BERLARI,1362591
2026-05-04T11:49:26.886222,14,PSR_014,0.092854,55.8655,90,BERLARI,1364598
2026-05-04T11:49:28.934711,14,PSR_014,0.05441,21.2948,103,BERLARI,1366613
2026-05-04T11:49:30.894662,14,PSR_014,0.038861,64.5913,103,BERLARI,1368618
2026-05-04T11:49:32.927905,14,PSR_014,0.42776,100.3115,94,BERLARI,1370624
2026-05-04T11:49:34.975108,14,PSR_014,0.39764,31.28,97,BERLARI,1372643
2026-05-04T11:49:36.920944,14,PSR_014,0.384411,53.8751,149,BERLARI,1374673
2026-05-04T11:49:38.969301,14,PSR_014,0.311614,36.3408,161,BERLARI,1376678
2026-05-04T11:49:41.017033,14,PSR_014,0.301636,129.9151,166,BERLARI,1378673
2026-05-04T11:49:42.962592,14,PSR_014,0.281393,59.0878,161,BERLARI,1380678
2026-05-04T11:49:45.010647,14,PSR_014,0.167152,66.4006,166,BERLARI,1382685
2026-05-04T11:49:46.956217,14,PSR_014,0.202089,86.9672,173,BERLARI,1384702
2026-05-04T11:49:49.007045,14,PSR_014,0.108101,68.9646,186,BERLARI,1386703
2026-05-04T11:49:51.051997,14,PSR_014,0.237186,52.8931,182,BERLARI,1388709
2026-05-04T11:49:52.997809,14,PSR_014,0.170464,61.1248,181,BERLARI,1390717
2026-05-04T11:49:55.045859,14,PSR_014,0.144769,64.014,174,BERLARI,1392728
2026-05-04T11:49:56.994354,14,PSR_014,0.194461,52.2905,175,BERLARI,1394736
2026-05-04T11:49:59.039522,14,PSR_014,0.181843,51.8655,189,BERLARI,1396747
2026-05-04T11:50:01.087418,14,PSR_014,0.104579,61.0874,191,BERLARI,1398749
2026-05-04T11:50:03.033372,14,PSR_014,0.167948,57.6913,184,BERLARI,1400757
2026-05-04T11:50:05.083514,14,PSR_014,0.143337,60.4589,181,BERLARI,1402771
2026-05-04T11:50:07.128854,14,PSR_014,0.131757,56.2879,173,BERLARI,1404789
2026-05-04T11:50:09.074462,14,PSR_014,0.107196,57.0346,170,BERLARI,1406794
2026-05-04T11:50:11.122657,14,PSR_014,0.127204,56.0283,170,BERLARI,1408802
2026-05-04T11:50:13.068359,14,PSR_014,0.120675,57.2639,172,BERLARI,1410817
2026-05-04T11:50:15.116559,14,PSR_014,0.11851,57.5264,175,BERLARI,1412831
2026-05-04T11:50:17.164984,14,PSR_014,0.148047,56.8281,171,BERLARI,1414847
2026-05-04T11:50:19.112252,14,PSR_014,0.135312,58.6193,166,BERLARI,1416849
2026-05-04T11:50:21.165957,14,PSR_014,0.117948,65.3611,166,BERLARI,1418856
2026-05-04T11:50:23.109988,14,PSR_014,0.136317,59.2708,171,BERLARI,1420871
2026-05-04T11:50:25.152010,14,PSR_014,0.140285,76.3199,173,BERLARI,1422891
2026-05-04T11:50:27.424221,14,PSR_014,0.166507,65.4852,168,BERLARI,1424891
2026-05-04T11:50:29.776608,14,PSR_014,0.067341,65.3143,165,BERLARI,1426894
2026-05-04T11:50:31.194070,14,PSR_014,0.12957,46.6668,168,BERLARI,1428914
2026-05-04T11:50:33.242307,14,PSR_014,0.098494,54.9476,173,BERLARI,1430922
2026-05-04T11:50:35.187090,14,PSR_014,0.10305,62.071,178,BERLARI,1432933
2026-05-04T11:50:37.236827,14,PSR_014,0.08596,62.1787,171,BERLARI,1434941
2026-05-04T11:50:39.282486,14,PSR_014,0.127543,69.9631,158,BERLARI,1436946
2026-05-04T11:50:41.229536,14,PSR_014,0.090847,65.5257,146,BERLARI,1438959
2026-05-04T11:50:43.276165,14,PSR_014,0.080528,61.5485,147,BERLARI,1440970
2026-05-04T11:50:45.325372,14,PSR_014,0.039449,66.1946,145,BERLARI,1442979
2026-05-04T11:50:47.231926,14,PSR_014,0.088107,61.2993,141,BERLARI,1444989
2026-05-04T11:50:49.317926,14,PSR_014,0.08336,71.1661,142,BERLARI,1446997
2026-05-04T11:50:51.264278,14,PSR_014,0.036772,60.8893,138,BERLARI,1449012
2026-05-04T11:50:53.312325,14,PSR_014,0.185365,58.1983,137,BERLARI,1451030
2026-05-04T11:50:55.361051,14,PSR_014,0.093551,56.6346,153,BERLARI,1453039
2026-05-04T11:50:57.305890,14,PSR_014,0.064254,47.8649,160,BERLARI,1455054
