received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-04T15:51:18.254497,15,PSR_015,0.031916,11.8821,58,DUDUK,813023
2026-05-04T15:51:20.265761,15,PSR_015,0.151593,93.5138,63,DUDUK,815026
2026-05-04T15:51:22.290800,15,PSR_015,0.057726,76.0902,101,DUDUK,817032
2026-05-04T15:51:24.296707,15,PSR_015,0.051551,89.644,117,DUDUK,819049
2026-05-04T15:51:26.314634,15,PSR_015,0.024991,69.1168,158,DUDUK,821064
2026-05-04T15:51:28.340002,15,PSR_015,0.077503,52.9703,166,DUDUK,823074
2026-05-04T15:51:30.323009,15,PSR_015,0.010096,4.7301,158,DUDUK,825079
2026-05-04T15:51:32.319589,15,PSR_015,0.039884,16.9936,146,DUDUK,827089
2026-05-04T15:51:34.326822,15,PSR_015,0.02455,9.9569,131,DUDUK,829095
2026-05-04T15:51:36.354645,15,PSR_015,0.013013,1.9511,102,DUDUK,831100
2026-05-04T15:51:38.342565,15,PSR_015,0.2109,152.0322,75,DUDUK,833105
2026-05-04T15:51:40.370933,15,PSR_015,0.006602,15.6473,65,DUDUK,835111
2026-05-04T15:51:42.389042,15,PSR_015,0.008468,0.5664,65,DUDUK,837116
2026-05-04T15:51:44.369433,15,PSR_015,0.033173,36.119,94,DUDUK,839127
2026-05-04T15:51:46.394532,15,PSR_015,0.006612,0.3036,134,DUDUK,841145
2026-05-04T15:51:48.380575,15,PSR_015,0.007085,0.553,143,DUDUK,843145
2026-05-04T15:51:50.412218,15,PSR_015,0.020766,16.0629,121,DUDUK,845154
2026-05-04T15:51:52.392758,15,PSR_015,0.121138,156.771,112,DUDUK,847160
2026-05-04T15:51:54.409532,15,PSR_015,0.006059,3.9664,102,DUDUK,849171
2026-05-04T15:51:56.418173,15,PSR_015,0.006997,1.9642,106,DUDUK,851179
2026-05-04T15:51:58.419402,15,PSR_015,0.004557,0.4357,109,DUDUK,853185
2026-05-04T15:52:00.430532,15,PSR_015,0.005624,0.376,105,DUDUK,855200
2026-05-04T15:52:02.452197,15,PSR_015,0.005943,0.7907,100,DUDUK,857198
2026-05-04T15:52:04.451366,15,PSR_015,0.005915,0.2206,87,DUDUK,859209
2026-05-04T15:52:06.450851,15,PSR_015,0.00635,0.4459,76,DUDUK,861214
2026-05-04T15:52:08.472041,15,PSR_015,0.005819,0.3058,72,DUDUK,863225
2026-05-04T15:52:10.550216,15,PSR_015,0.089138,157.9452,63,DUDUK,865230
2026-05-04T15:52:12.475647,15,PSR_015,0.005799,2.2681,63,DUDUK,867235
2026-05-04T15:52:14.491048,15,PSR_015,0.005021,0.5039,0,DUDUK,869242
2026-05-04T15:52:18.611293,15,PSR_015,0.009837,4.8551,50,DUDUK,873262
2026-05-04T15:52:20.518900,15,PSR_015,0.006297,0.4556,56,DUDUK,875267
2026-05-04T15:52:22.545890,15,PSR_015,0.00674,1.1376,56,DUDUK,877272
2026-05-04T15:52:24.718838,15,PSR_015,0.009731,6.0192,0,DUDUK,879278
2026-05-04T15:52:26.532355,15,PSR_015,0.010642,0.1657,0,DUDUK,881283
2026-05-04T15:52:28.523834,15,PSR_015,0.006442,3.0333,0,DUDUK,883288
2026-05-04T15:52:30.536708,15,PSR_015,0.085147,116.9421,0,DUDUK,885293
2026-05-04T15:52:32.565785,15,PSR_015,0.06115,89.5442,0,DUDUK,887303
2026-05-04T15:52:34.587657,15,PSR_015,0.045305,153.2875,0,DUDUK,889314
2026-05-04T15:52:36.594825,15,PSR_015,0.01841,28.3457,59,DUDUK,891327
2026-05-04T15:52:38.573329,15,PSR_015,0.020835,20.7314,118,DUDUK,893322
2026-05-04T15:52:40.583186,15,PSR_015,0.02509,14.3657,164,DUDUK,895331
