received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-04T16:01:44.798600,15,PSR_015,0.033306,27.4241,0,BERJALAN,1439546
2026-05-04T16:01:46.806371,15,PSR_015,0.073336,39.9432,0,BERJALAN,1441552
2026-05-04T16:01:48.844733,15,PSR_015,0.171092,53.752,0,BERJALAN,1443557
2026-05-04T16:01:50.957067,15,PSR_015,0.102088,36.6511,0,BERJALAN,1445572
2026-05-04T16:01:52.876917,15,PSR_015,0.054154,36.34,0,BERJALAN,1447577
2026-05-04T16:01:54.845208,15,PSR_015,0.029675,25.8548,0,BERJALAN,1449590
2026-05-04T16:01:56.856803,15,PSR_015,0.056448,19.5491,49,BERJALAN,1451602
2026-05-04T16:01:58.867003,15,PSR_015,0.032369,21.7582,109,BERJALAN,1453611
2026-05-04T16:02:00.886978,15,PSR_015,0.055976,23.4932,121,BERJALAN,1455616
2026-05-04T16:02:02.882950,15,PSR_015,0.049642,23.7263,112,BERJALAN,1457626
2026-05-04T16:02:04.893534,15,PSR_015,0.015298,19.0988,101,BERJALAN,1459633
2026-05-04T16:02:06.910304,15,PSR_015,0.050183,19.5389,88,BERJALAN,1461644
2026-05-04T16:02:08.902334,15,PSR_015,0.046979,17.712,90,BERJALAN,1463647
2026-05-04T16:02:10.923662,15,PSR_015,0.03128,12.2427,92,BERJALAN,1465657
2026-05-04T16:02:12.929843,15,PSR_015,0.031307,15.478,94,BERJALAN,1467662
2026-05-04T16:02:14.945609,15,PSR_015,0.025176,16.1673,93,BERJALAN,1469682
2026-05-04T16:02:16.928479,15,PSR_015,0.041839,14.2583,131,BERJALAN,1471675
2026-05-04T16:02:18.938952,15,PSR_015,0.035332,13.4224,174,BERJALAN,1473683
2026-05-04T16:02:20.956879,15,PSR_015,0.030284,14.4481,169,BERJALAN,1475698
2026-05-04T16:02:22.966646,15,PSR_015,0.0315,17.4907,151,BERJALAN,1477709
2026-05-04T16:02:25.053668,15,PSR_015,0.051035,19.2144,138,BERJALAN,1479729
2026-05-04T16:02:26.981437,15,PSR_015,0.043901,21.5101,132,BERJALAN,1481725
2026-05-04T16:02:28.988689,15,PSR_015,0.034691,14.5446,129,BERJALAN,1483730
2026-05-04T16:02:31.081372,15,PSR_015,0.036475,12.3419,106,BERJALAN,1485740
2026-05-04T16:02:33.004337,15,PSR_015,0.050784,14.2291,100,BERJALAN,1487745
2026-05-04T16:02:35.005987,15,PSR_015,0.029956,16.6363,86,BERJALAN,1489750
2026-05-04T16:02:37.028522,15,PSR_015,0.031833,17.322,75,BERJALAN,1491761
2026-05-04T16:02:39.048051,15,PSR_015,0.031922,16.8333,65,BERJALAN,1493771
2026-05-04T16:02:41.063547,15,PSR_015,0.019795,27.6229,61,BERJALAN,1495781
2026-05-04T16:02:43.043900,15,PSR_015,0.031726,18.2611,58,BERJALAN,1497787
2026-05-04T16:02:45.053247,15,PSR_015,0.047302,16.2757,104,BERJALAN,1499796
2026-05-04T16:02:47.060226,15,PSR_015,0.019404,16.2075,158,BERJALAN,1501802
2026-05-04T16:02:49.071071,15,PSR_015,0.042874,14.1108,148,BERJALAN,1503812
2026-05-04T16:02:51.087354,15,PSR_015,0.021191,12.1191,133,BERJALAN,1505826
2026-05-04T16:02:53.097146,15,PSR_015,0.026145,15.5922,155,BERJALAN,1507840
2026-05-04T16:02:55.102468,15,PSR_015,0.026106,20.0013,155,BERJALAN,1509850
2026-05-04T16:02:57.198611,15,PSR_015,0.018063,12.0886,144,BERJALAN,1511854
2026-05-04T16:02:59.144343,15,PSR_015,0.017246,21.7399,122,BERJALAN,1513864
2026-05-04T16:03:01.129763,15,PSR_015,0.028297,18.0969,103,BERJALAN,1515873
2026-05-04T16:03:03.144686,15,PSR_015,0.03183,15.9977,85,BERJALAN,1517883
2026-05-04T16:03:05.152352,15,PSR_015,0.037193,17.7915,109,BERJALAN,1519898
2026-05-04T16:03:07.188775,15,PSR_015,0.044641,20.1882,126,BERJALAN,1521919
2026-05-04T16:03:09.177289,15,PSR_015,0.03747,18.1069,134,BERJALAN,1523922
2026-05-04T16:03:11.193358,15,PSR_015,0.01262,10.6438,131,BERJALAN,1525925
2026-05-04T16:03:13.350486,15,PSR_015,0.019328,12.4847,120,BERJALAN,1527948
2026-05-04T16:03:15.205396,15,PSR_015,0.02134,12.1058,115,BERJALAN,1529948
2026-05-04T16:03:17.216407,15,PSR_015,0.039573,21.0269,103,BERJALAN,1531964
2026-05-04T16:03:19.272257,15,PSR_015,0.036199,17.2198,91,BERJALAN,1533972
2026-05-04T16:03:21.231921,15,PSR_015,0.030066,13.0174,91,BERJALAN,1535975
2026-05-04T16:03:23.245952,15,PSR_015,0.02626,18.7167,142,BERJALAN,1537988
2026-05-04T16:03:25.258549,15,PSR_015,0.032601,17.702,146,BERJALAN,1539986
2026-05-04T16:03:27.337330,15,PSR_015,0.035274,16.1723,146,BERJALAN,1541992
2026-05-04T16:03:29.268706,15,PSR_015,0.032236,16.9193,109,BERJALAN,1544005
2026-05-04T16:03:31.279068,15,PSR_015,0.020305,15.9103,127,BERJALAN,1546013
2026-05-04T16:03:33.314550,15,PSR_015,0.023771,13.181,173,BERJALAN,1548022
2026-05-04T16:03:35.298309,15,PSR_015,0.036964,18.4087,161,BERJALAN,1550037
2026-05-04T16:03:37.314422,15,PSR_015,0.023181,19.5516,138,BERJALAN,1552043
2026-05-04T16:03:39.325681,15,PSR_015,0.029052,17.7808,111,BERJALAN,1554056
