received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-04-30T21:51:49.697706,1,PSR_01,0.00731,0.0234,0,DUDUK,1408593
2026-04-30T21:51:51.698107,1,PSR_01,0.006185,0.0766,0,DUDUK,1410593
2026-04-30T21:51:53.731485,1,PSR_01,0.045221,32.7174,0,DUDUK,1412597
2026-04-30T21:51:55.941406,1,PSR_01,0.027864,15.2983,46,DUDUK,1414601
2026-04-30T21:51:57.751500,1,PSR_01,0.045206,14.6554,71,DUDUK,1416605
2026-04-30T21:51:59.794229,1,PSR_01,0.011167,11.5842,75,DUDUK,1418608
2026-04-30T21:52:01.721440,1,PSR_01,0.015882,9.2573,70,DUDUK,1420612
2026-04-30T21:52:03.720883,1,PSR_01,0.015566,5.3585,72,DUDUK,1422616
2026-04-30T21:52:05.727036,1,PSR_01,0.030811,10.3467,76,DUDUK,1424618
2026-04-30T21:52:07.734698,1,PSR_01,0.042105,16.7239,79,DUDUK,1426622
2026-04-30T21:52:09.732436,1,PSR_01,0.011867,0.617,78,DUDUK,1428624
2026-04-30T21:52:11.737988,1,PSR_01,0.005949,0.4182,80,DUDUK,1430628
2026-04-30T21:52:13.737210,1,PSR_01,0.007821,0.5597,82,DUDUK,1432632
2026-04-30T21:52:15.744098,1,PSR_01,0.006871,0.8495,87,DUDUK,1434634
2026-04-30T21:52:17.747342,1,PSR_01,0.005537,0.649,84,DUDUK,1436638
2026-04-30T21:52:19.750349,1,PSR_01,0.009352,0.9133,82,DUDUK,1438640
2026-04-30T21:52:21.746090,1,PSR_01,0.021093,5.0384,82,DUDUK,1440640
2026-04-30T21:52:23.752294,1,PSR_01,0.031276,13.3229,96,DUDUK,1442642
2026-04-30T21:52:25.753702,1,PSR_01,0.059072,20.0484,105,DUDUK,1444644
2026-04-30T21:52:27.756003,1,PSR_01,0.017689,3.1988,109,DUDUK,1446646
2026-04-30T21:52:29.826777,1,PSR_01,0.018841,10.622,101,DUDUK,1448650
2026-04-30T21:52:31.761980,1,PSR_01,0.028792,15.7235,98,DUDUK,1450654
2026-04-30T21:52:33.764593,1,PSR_01,0.019911,9.2929,91,DUDUK,1452656
2026-04-30T21:52:35.767806,1,PSR_01,0.06757,37.9205,80,DUDUK,1454659
2026-04-30T21:52:37.774348,1,PSR_01,0.046633,17.831,78,DUDUK,1456663
2026-04-30T21:52:39.778729,1,PSR_01,0.028165,12.2263,72,DUDUK,1458668
2026-04-30T21:52:41.782490,1,PSR_01,0.032231,13.6131,70,DUDUK,1460672
2026-04-30T21:52:43.788127,1,PSR_01,0.030752,35.0631,67,DUDUK,1462676
2026-04-30T21:52:45.790911,1,PSR_01,0.014291,2.1456,61,DUDUK,1464680
2026-04-30T21:52:47.795187,1,PSR_01,0.009605,0.5582,59,DUDUK,1466684
2026-04-30T21:52:49.927193,1,PSR_01,0.009954,3.7495,79,DUDUK,1468687
2026-04-30T21:52:51.799928,1,PSR_01,0.03283,6.6926,112,DUDUK,1470689
2026-04-30T21:52:53.801388,1,PSR_01,0.009354,4.643,115,DUDUK,1472693
2026-04-30T21:52:55.888541,1,PSR_01,0.01365,3.022,108,DUDUK,1474697
2026-04-30T21:52:57.814369,1,PSR_01,0.008344,1.1987,100,DUDUK,1476701
2026-04-30T21:52:59.826081,1,PSR_01,0.009834,0.4088,88,DUDUK,1478705
2026-04-30T21:53:01.837645,1,PSR_01,0.006675,1.6648,81,DUDUK,1480709
2026-04-30T21:53:03.830699,1,PSR_01,0.007548,0.7896,79,DUDUK,1482713
2026-04-30T21:53:05.831271,1,PSR_01,0.006728,0.3975,82,DUDUK,1484711
2026-04-30T21:53:07.842981,1,PSR_01,0.00635,0.7396,84,DUDUK,1486725
2026-04-30T21:53:09.820328,1,PSR_01,0.005638,0.4981,84,DUDUK,1488717
2026-04-30T21:53:11.833032,1,PSR_01,0.010523,0.3955,81,DUDUK,1490721
2026-04-30T21:53:13.831403,1,PSR_01,0.007705,0.6555,81,DUDUK,1492724
2026-04-30T21:53:15.836359,1,PSR_01,0.0069,0.1605,83,DUDUK,1494728
2026-04-30T21:53:17.831234,1,PSR_01,0.007109,0.4212,82,DUDUK,1496730
2026-04-30T21:53:19.847588,1,PSR_01,0.007782,0.4324,80,DUDUK,1498734
2026-04-30T21:53:21.850238,1,PSR_01,0.007449,0.2752,75,DUDUK,1500738
2026-04-30T21:53:23.861700,1,PSR_01,0.008182,1.2197,71,DUDUK,1502742
2026-04-30T21:53:25.857840,1,PSR_01,0.076336,28.5901,69,DUDUK,1504746
2026-04-30T21:53:27.874273,1,PSR_01,0.053117,13.7434,75,DUDUK,1506748
2026-04-30T21:53:29.864814,1,PSR_01,0.03992,24.7316,87,DUDUK,1508752
2026-04-30T21:53:31.863373,1,PSR_01,0.0069,0.7957,90,DUDUK,1510751
2026-04-30T21:53:33.865425,1,PSR_01,0.040146,26.7442,87,DUDUK,1512754
2026-04-30T21:53:35.868725,1,PSR_01,0.141605,41.6231,82,DUDUK,1514756
2026-04-30T21:53:37.873631,1,PSR_01,0.020075,9.1208,84,DUDUK,1516758
2026-04-30T21:53:39.868877,1,PSR_01,0.019315,5.8539,98,DUDUK,1518760
2026-04-30T21:53:41.876430,1,PSR_01,0.008934,2.2011,106,DUDUK,1520764
2026-04-30T21:53:43.879579,1,PSR_01,0.006942,0.6911,104,DUDUK,1522768
2026-04-30T21:53:45.884479,1,PSR_01,0.006662,0.2063,97,DUDUK,1524772
2026-04-30T21:53:47.886702,1,PSR_01,0.005303,0.2482,90,DUDUK,1526772
2026-04-30T21:53:50.012640,1,PSR_01,0.006964,0.9281,84,DUDUK,1528777
2026-04-30T21:53:51.895609,1,PSR_01,0.005486,0.9971,75,DUDUK,1530781
2026-04-30T21:53:53.897416,1,PSR_01,0.005083,0.8538,72,DUDUK,1532784
2026-04-30T21:53:55.901049,1,PSR_01,0.007831,2.6982,70,DUDUK,1534788
2026-04-30T21:53:57.899964,1,PSR_01,0.005332,1.1467,70,DUDUK,1536787
2026-04-30T21:53:59.902992,1,PSR_01,0.006043,0.2751,70,DUDUK,1538790
2026-04-30T21:54:01.906131,1,PSR_01,0.006186,0.2249,69,DUDUK,1540793
2026-04-30T21:54:03.909150,1,PSR_01,0.007413,1.6428,69,DUDUK,1542795
2026-04-30T21:54:05.911484,1,PSR_01,0.00658,0.3027,69,DUDUK,1544800
2026-04-30T21:54:07.911549,1,PSR_01,0.00562,0.2743,68,DUDUK,1546799
2026-04-30T21:54:09.918529,1,PSR_01,0.005625,0.3771,68,DUDUK,1548803
2026-04-30T21:54:11.911381,1,PSR_01,0.010581,1.7245,68,DUDUK,1550807
2026-04-30T21:54:13.938907,1,PSR_01,0.005975,0.3561,68,DUDUK,1552810
2026-04-30T21:54:15.966273,1,PSR_01,0.007807,0.4309,69,DUDUK,1554812
2026-04-30T21:54:17.930818,1,PSR_01,0.010248,1.1225,71,DUDUK,1556816
2026-04-30T21:54:19.934938,1,PSR_01,0.00944,0.6002,71,DUDUK,1558820
2026-04-30T21:54:21.936337,1,PSR_01,0.01193,1.5883,75,DUDUK,1560822
