received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-23T13:40:13.380178,6,PSR_06,0.014807,4.1319,0,DUDUK,18307
2026-04-23T13:40:17.409166,6,PSR_06,0.031078,11.1338,33,DUDUK,22336
2026-04-23T13:40:19.425115,6,PSR_06,0.010703,1.3331,37,DUDUK,24351
2026-04-23T13:40:21.749955,6,PSR_06,0.183476,20.8435,42,DUDUK,26678
2026-04-23T13:40:23.745496,6,PSR_06,0.045548,42.3512,56,DUDUK,28672
2026-04-23T13:40:25.749369,6,PSR_06,0.032096,19.4007,71,BERJALAN,30676
2026-04-23T13:40:27.756423,6,PSR_06,0.016223,8.5218,71,BERJALAN,32684
2026-04-23T13:40:29.763569,6,PSR_06,0.006049,0.5136,71,DUDUK,34690
2026-04-23T13:40:31.772640,6,PSR_06,0.088002,32.5138,0,DUDUK,36700
2026-04-23T13:40:33.779713,6,PSR_06,0.019964,5.7288,0,DUDUK,38706
2026-04-23T13:40:35.788722,6,PSR_06,0.035515,15.0683,0,DUDUK,40716
2026-04-23T13:40:38.012627,6,PSR_06,0.057674,22.9395,0,BERJALAN,42941
2026-04-23T13:40:40.023854,6,PSR_06,0.018579,7.9339,0,DUDUK,44951
2026-04-23T13:40:42.036334,6,PSR_06,0.020372,4.7594,0,DUDUK,46963
2026-04-23T13:40:44.044887,6,PSR_06,0.035149,18.8939,0,DUDUK,48968
2026-04-23T13:40:46.049813,6,PSR_06,0.028296,30.6335,0,DUDUK,50974
2026-04-23T13:40:49.203740,6,PSR_06,0.086107,74.0246,0,BERJALAN,53711
2026-04-23T13:40:50.326120,6,PSR_06,0.046275,29.6872,0,BERJALAN,55251
2026-04-23T13:40:52.340823,6,PSR_06,0.013983,3.6591,69,DUDUK,57261
2026-04-23T13:40:54.346580,6,PSR_06,0.101001,43.2622,112,DUDUK,59271
2026-04-23T13:40:56.357127,6,PSR_06,0.008818,9.4334,113,BERJALAN,61282
2026-04-23T13:40:58.375799,6,PSR_06,0.085136,20.9645,108,DUDUK,63295
2026-04-23T13:41:00.381523,6,PSR_06,0.053089,18.635,108,BERJALAN,65306
2026-04-23T13:41:02.391375,6,PSR_06,0.019232,19.0993,107,BERJALAN,67311
2026-04-23T13:41:05.321535,6,PSR_06,0.027297,9.5476,111,BERJALAN,69992
2026-04-23T13:41:07.072802,6,PSR_06,0.117003,58.0231,111,BERJALAN,71997
2026-04-23T13:41:13.102323,6,PSR_06,0.010426,12.4445,39,DUDUK,78027
2026-04-23T13:41:15.111132,6,PSR_06,0.010797,10.9039,59,BERJALAN,80035
2026-04-23T13:41:17.331092,6,PSR_06,0.009685,5.8887,145,BERJALAN,82256
2026-04-23T13:41:19.344496,6,PSR_06,0.008289,0.4545,164,DUDUK,84268
2026-04-23T13:41:21.382200,6,PSR_06,0.013471,14.678,164,BERJALAN,86280
2026-04-23T13:41:23.359755,6,PSR_06,0.009016,4.1348,142,BERJALAN,88284
2026-04-23T13:41:25.366854,6,PSR_06,0.007542,0.8382,131,DUDUK,90291
2026-04-23T13:41:27.377034,6,PSR_06,0.010397,0.3615,115,DUDUK,92301
2026-04-23T13:41:29.387117,6,PSR_06,0.011543,0.3264,106,DUDUK,94311
2026-04-23T13:41:31.402035,6,PSR_06,0.019575,23.4287,102,BERJALAN,96326
2026-04-23T13:41:34.009712,6,PSR_06,0.032154,23.3517,111,BERJALAN,98588
2026-04-23T13:41:35.672684,6,PSR_06,0.009857,6.3191,111,DUDUK,100593
2026-04-23T13:41:37.682468,6,PSR_06,0.010169,3.4091,107,DUDUK,102604
2026-04-23T13:41:39.686118,6,PSR_06,0.008631,4.6363,102,DUDUK,104610
2026-04-23T13:41:41.693283,6,PSR_06,0.053766,25.1309,115,DUDUK,106617
2026-04-23T13:41:43.704696,6,PSR_06,0.032742,28.3375,135,BERJALAN,108628
2026-04-23T13:41:45.717810,6,PSR_06,0.015152,7.1933,128,BERJALAN,110639
2026-04-23T13:41:47.723396,6,PSR_06,0.007717,6.8432,118,DUDUK,112645
2026-04-23T13:41:50.444099,6,PSR_06,0.019033,2.9743,118,DUDUK,114844
2026-04-23T13:41:51.929562,6,PSR_06,0.008764,1.7831,101,DUDUK,116852
2026-04-23T13:41:53.934966,6,PSR_06,0.011032,11.4039,96,DUDUK,118858
2026-04-23T13:41:55.950475,6,PSR_06,0.069731,26.0602,91,BERJALAN,120874
2026-04-23T13:41:57.966080,6,PSR_06,0.027284,16.8177,98,BERJALAN,122890
2026-04-23T13:41:59.977087,6,PSR_06,0.023397,16.4626,98,BERJALAN,124900
2026-04-23T13:42:02.277041,6,PSR_06,0.041566,48.1672,102,BERJALAN,127200
2026-04-23T13:42:04.285496,6,PSR_06,0.0208,51.8172,102,BERLARI,129208
2026-04-23T13:42:06.291742,6,PSR_06,0.047647,31.1748,102,BERJALAN,131214
2026-04-23T13:42:08.298602,6,PSR_06,0.029777,29.4907,0,BERJALAN,133220
2026-04-23T13:42:10.303620,6,PSR_06,0.033415,26.2677,0,BERJALAN,135225
2026-04-23T13:42:14.333836,6,PSR_06,0.017968,13.5811,48,BERJALAN,139256
2026-04-23T13:42:16.345816,6,PSR_06,0.008858,4.6705,48,BERJALAN,141268
2026-04-23T13:42:18.475471,6,PSR_06,0.033999,12.2304,48,BERJALAN,143287
