received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-26T17:17:16.243223,15,PSR_015,0.011143,9.2909,0,DUDUK,74699
2026-04-26T17:17:18.026133,15,PSR_015,0.017704,13.1026,0,DUDUK,76705
2026-04-26T17:17:19.826457,15,PSR_015,0.01279,22.4485,0,BERJALAN,78716
2026-04-26T17:17:22.409050,15,PSR_015,0.010412,3.0801,0,BERJALAN,80724
2026-04-26T17:17:24.639592,15,PSR_015,0.057505,16.9148,0,BERJALAN,82735
2026-04-26T17:17:25.882665,15,PSR_015,0.121282,26.0563,0,BERJALAN,84741
2026-04-26T17:17:27.915936,15,PSR_015,0.149982,25.7752,0,BERLARI,86747
2026-04-26T17:17:30.076630,15,PSR_015,0.066787,77.7021,0,BERLARI,88754
2026-04-26T17:17:32.114682,15,PSR_015,0.188006,42.5805,0,BERLARI,90761
2026-04-26T17:17:33.856821,15,PSR_015,0.158936,38.1467,0,BERLARI,92767
2026-04-26T17:17:36.210208,15,PSR_015,0.239281,53.3667,0,BERLARI,94778
2026-04-26T17:17:37.952435,15,PSR_015,0.009018,0.5716,0,DUDUK,96789
2026-04-26T17:17:39.998110,15,PSR_015,0.012344,12.7626,0,BERJALAN,98795
2026-04-26T17:17:42.047483,15,PSR_015,0.012729,15.6802,0,DUDUK,100801
2026-04-26T17:17:43.890542,15,PSR_015,0.024259,5.6894,0,BERJALAN,102807
2026-04-26T17:17:46.040882,15,PSR_015,0.010557,3.6479,0,DUDUK,104813
2026-04-26T17:17:47.886608,15,PSR_015,0.049478,9.1936,0,BERJALAN,106819
2026-04-26T17:17:49.931970,15,PSR_015,0.05656,15.4914,0,BERJALAN,108825
2026-04-26T17:17:51.981280,15,PSR_015,0.013893,2.349,0,BERJALAN,110831
2026-04-26T17:17:54.130189,15,PSR_015,0.074317,34.3206,0,DUDUK,112838
2026-04-26T17:17:55.973396,15,PSR_015,0.040491,11.2441,0,BERJALAN,114844
2026-04-26T17:17:57.919159,15,PSR_015,0.030039,22.7998,0,BERJALAN,116851
2026-04-26T17:17:59.970949,15,PSR_015,0.033998,20.6861,0,BERJALAN,118857
2026-04-26T17:18:02.015038,15,PSR_015,0.021184,7.7333,0,BERJALAN,120864
2026-04-26T17:18:04.063218,15,PSR_015,0.084936,14.6161,0,BERJALAN,122869
2026-04-26T17:18:06.027399,15,PSR_015,0.058602,13.7118,0,BERJALAN,124875
2026-04-26T17:18:08.363944,15,PSR_015,0.05417,7.4635,0,BERJALAN,126881
2026-04-26T17:18:10.004086,15,PSR_015,0.05168,14.6417,0,BERJALAN,128888
2026-04-26T17:18:12.565911,15,PSR_015,0.131582,24.573,0,BERJALAN,130894
2026-04-26T17:18:13.995868,15,PSR_015,0.15442,15.2994,0,BERJALAN,132901
2026-04-26T17:18:16.863672,15,PSR_015,0.047527,11.5554,0,BERJALAN,134907
2026-04-26T17:18:19.936378,15,PSR_015,0.022095,4.5118,0,BERJALAN,136913
2026-04-26T17:18:20.856836,15,PSR_015,0.007508,1.6121,0,DUDUK,138919
2026-04-26T17:18:22.393857,15,PSR_015,0.008876,5.9127,0,DUDUK,140928
2026-04-26T17:18:24.031270,15,PSR_015,0.006364,0.4739,0,DUDUK,142934
2026-04-26T17:18:26.284019,15,PSR_015,0.01112,0.4809,0,DUDUK,144940
2026-04-26T17:18:28.127100,15,PSR_015,0.009785,0.4795,0,DUDUK,146947
2026-04-26T17:18:30.182947,15,PSR_015,0.061575,27.1781,0,BERJALAN,148953
2026-04-26T17:18:32.120942,15,PSR_015,0.084255,23.0023,0,BERJALAN,150960
2026-04-26T17:18:34.477650,15,PSR_015,0.058813,7.3914,0,BERJALAN,152966
2026-04-26T17:18:36.216957,15,PSR_015,0.02338,18.761,0,BERJALAN,154972
2026-04-26T17:18:38.127913,15,PSR_015,0.01933,9.8768,0,BERJALAN,156978
2026-04-26T17:18:40.108442,15,PSR_015,0.01826,3.6866,0,DUDUK,158989
2026-04-26T17:18:42.155945,15,PSR_015,0.011132,1.2561,0,DUDUK,160996
2026-04-26T17:18:44.194104,15,PSR_015,0.010917,0.9638,0,DUDUK,163002
2026-04-26T17:18:46.251786,15,PSR_015,0.018926,14.3938,0,DUDUK,165008
2026-04-26T17:18:52.192776,15,PSR_015,0.024315,7.7719,0,BERJALAN,171031
2026-04-26T17:18:54.552774,15,PSR_015,0.025511,10.48,0,DUDUK,173038
2026-04-26T17:18:56.264149,15,PSR_015,0.195004,41.5327,0,DUDUK,175044
2026-04-26T17:18:58.263723,15,PSR_015,0.087065,10.5391,0,BERJALAN,177050
2026-04-26T17:19:00.178481,15,PSR_015,0.087594,30.0252,0,BERJALAN,179056
2026-04-26T17:19:02.442618,15,PSR_015,0.169357,53.8929,0,BERJALAN,181062
