received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-25T13:23:02.937372,13,PSR_013,0.009658,0.1624,0,DUDUK,1061155
2026-04-25T13:23:04.944662,13,PSR_013,0.019948,45.7765,0,DUDUK,1063161
2026-04-25T13:23:06.950928,13,PSR_013,0.026596,35.7842,0,BERJALAN,1065167
2026-04-25T13:23:08.956191,13,PSR_013,0.063336,19.5639,0,BERJALAN,1067173
2026-04-25T13:23:10.970478,13,PSR_013,0.100763,84.6094,34,BERLARI,1069190
2026-04-25T13:23:12.979410,13,PSR_013,0.110405,48.4592,83,BERLARI,1071196
2026-04-25T13:23:14.986276,13,PSR_013,0.131919,39.2657,103,BERLARI,1073208
2026-04-25T13:23:17.007812,13,PSR_013,0.147158,41.3021,120,BERLARI,1075224
2026-04-25T13:23:19.018602,13,PSR_013,0.17192,42.2129,115,BERLARI,1077235
2026-04-25T13:23:21.029818,13,PSR_013,0.151048,34.7045,108,BERLARI,1079246
2026-04-25T13:23:23.037488,13,PSR_013,0.127958,38.6275,107,BERLARI,1081257
2026-04-25T13:23:25.054076,13,PSR_013,0.147263,42.3417,96,BERLARI,1083269
2026-04-25T13:23:27.058896,13,PSR_013,0.113841,39.5054,91,BERLARI,1085275
2026-04-25T13:23:29.070234,13,PSR_013,0.10367,49.3858,83,BERLARI,1087286
2026-04-25T13:23:31.076432,13,PSR_013,0.111039,48.1304,86,BERLARI,1089292
2026-04-25T13:23:33.083306,13,PSR_013,0.157169,41.8607,103,BERLARI,1091308
2026-04-25T13:23:35.106125,13,PSR_013,0.148998,43.4866,127,BERLARI,1093322
2026-04-25T13:23:37.115833,13,PSR_013,0.13515,44.4542,127,BERLARI,1095332
2026-04-25T13:23:39.125360,13,PSR_013,0.097934,39.7866,126,BERJALAN,1097341
2026-04-25T13:23:41.150549,13,PSR_013,0.088359,43.7987,121,BERLARI,1099367
2026-04-25T13:23:43.159106,13,PSR_013,0.129442,35.3406,119,BERLARI,1101375
2026-04-25T13:23:45.178721,13,PSR_013,0.110593,58.3907,121,BERLARI,1103391
2026-04-25T13:23:47.178295,13,PSR_013,0.136596,50.3381,152,BERLARI,1105394
2026-04-25T13:23:49.191350,13,PSR_013,0.159349,45.8066,147,BERLARI,1107407
2026-04-25T13:23:51.200269,13,PSR_013,0.164072,39.9944,132,BERLARI,1109413
2026-04-25T13:23:53.199060,13,PSR_013,0.13785,49.8837,108,BERLARI,1111420
2026-04-25T13:23:55.216732,13,PSR_013,0.120435,34.2821,93,BERLARI,1113434
2026-04-25T13:23:57.229852,13,PSR_013,0.118557,33.6365,108,BERLARI,1115445
2026-04-25T13:23:59.237302,13,PSR_013,0.13915,48.9166,111,BERLARI,1117452
2026-04-25T13:24:01.229422,13,PSR_013,0.093981,38.7863,108,BERLARI,1119458
2026-04-25T13:24:03.255421,13,PSR_013,0.133292,33.4225,93,BERJALAN,1121471
2026-04-25T13:24:05.248273,13,PSR_013,0.107821,41.5738,86,BERLARI,1123476
2026-04-25T13:24:07.271938,13,PSR_013,0.116212,50.9864,82,BERLARI,1125487
2026-04-25T13:24:09.277073,13,PSR_013,0.116644,46.84,82,BERLARI,1127493
2026-04-25T13:24:11.283045,13,PSR_013,0.132731,47.6435,81,BERLARI,1129498
2026-04-25T13:24:13.303465,13,PSR_013,0.115361,58.6567,86,BERLARI,1131510
2026-04-25T13:24:15.299189,13,PSR_013,0.12559,56.2751,107,BERLARI,1133513
2026-04-25T13:24:17.309619,13,PSR_013,0.135894,51.8912,127,BERLARI,1135524
2026-04-25T13:24:19.309491,13,PSR_013,0.122052,55.3386,132,BERLARI,1137533
2026-04-25T13:24:21.325775,13,PSR_013,0.091998,44.5042,123,BERLARI,1139539
2026-04-25T13:24:23.329386,13,PSR_013,0.107915,58.7208,106,BERLARI,1141544
2026-04-25T13:24:25.345878,13,PSR_013,0.143474,43.7036,97,BERLARI,1143560
2026-04-25T13:24:27.354417,13,PSR_013,0.158018,53.1371,113,BERLARI,1145569
2026-04-25T13:24:29.356180,13,PSR_013,0.164179,42.836,117,BERLARI,1147578
2026-04-25T13:24:31.374196,13,PSR_013,0.134012,56.3856,110,BERLARI,1149589
2026-04-25T13:24:33.382790,13,PSR_013,0.138466,49.7836,100,BERLARI,1151601
2026-04-25T13:24:35.389375,13,PSR_013,0.163219,57.5029,112,BERLARI,1153611
2026-04-25T13:24:37.405647,13,PSR_013,0.116179,27.3217,121,BERLARI,1155620
2026-04-25T13:24:39.416194,13,PSR_013,0.129591,36.8194,116,BERJALAN,1157631
2026-04-25T13:24:41.422539,13,PSR_013,0.095077,20.4866,111,BERJALAN,1159636
2026-04-25T13:24:43.428664,13,PSR_013,0.08245,19.9792,94,BERJALAN,1161643
2026-04-25T13:24:45.442690,13,PSR_013,0.079195,24.0316,85,BERJALAN,1163655
2026-04-25T13:24:47.446970,13,PSR_013,0.128362,28.4044,80,BERJALAN,1165661
2026-04-25T13:24:49.454375,13,PSR_013,0.173565,57.0119,72,BERLARI,1167668
2026-04-25T13:24:51.457987,13,PSR_013,0.139199,57.5564,76,BERLARI,1169679
2026-04-25T13:24:53.473687,13,PSR_013,0.172155,73.0849,75,BERLARI,1171687
2026-04-25T13:24:55.484470,13,PSR_013,0.183197,38.401,78,BERLARI,1173698
2026-04-25T13:24:57.488005,13,PSR_013,0.144428,41.2797,79,BERLARI,1175704
2026-04-25T13:24:59.501518,13,PSR_013,0.169961,53.3667,75,BERLARI,1177715
2026-04-25T13:25:01.513704,13,PSR_013,0.146783,61.9051,76,BERLARI,1179726
2026-04-25T13:25:03.520786,13,PSR_013,0.180829,59.1021,74,BERLARI,1181737
2026-04-25T13:25:05.534490,13,PSR_013,0.115958,52.6549,76,BERLARI,1183748
2026-04-25T13:25:07.536153,13,PSR_013,0.138979,47.5937,91,BERLARI,1185752
2026-04-25T13:25:09.552426,13,PSR_013,0.154321,37.2208,94,BERLARI,1187764
2026-04-25T13:25:11.556787,13,PSR_013,0.181512,34.4894,93,BERLARI,1189770
2026-04-25T13:25:13.562133,13,PSR_013,0.21543,64.0561,84,BERLARI,1191774
2026-04-25T13:25:15.566018,13,PSR_013,0.148014,61.8652,80,BERLARI,1193779
2026-04-25T13:25:17.582658,13,PSR_013,0.267891,61.2186,78,BERLARI,1195796
2026-04-25T13:25:19.577564,13,PSR_013,0.146918,66.8988,79,BERLARI,1197789
2026-04-25T13:25:21.587156,13,PSR_013,0.157245,54.8725,79,BERLARI,1199800
2026-04-25T13:25:23.597749,13,PSR_013,0.201699,57.1525,78,BERLARI,1201812
2026-04-25T13:25:25.610798,13,PSR_013,0.167746,63.171,78,BERLARI,1203823
2026-04-25T13:25:27.619927,13,PSR_013,0.187551,58.0373,83,BERLARI,1205832
2026-04-25T13:25:29.634823,13,PSR_013,0.226226,55.9008,89,BERLARI,1207838
2026-04-25T13:25:31.632479,13,PSR_013,0.217575,55.6515,93,BERLARI,1209844
2026-04-25T13:25:33.643138,13,PSR_013,0.259328,84.7289,97,BERLARI,1211855
