received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-24T13:00:38.299593,7,PSR_07,0.008551,0.0394,0,DUDUK,95257
2026-04-24T13:00:40.376718,7,PSR_07,0.06983,17.3028,75,BERJALAN,97267
2026-04-24T13:00:42.359248,7,PSR_07,0.019679,11.0781,75,BERJALAN,99272
2026-04-24T13:00:44.315445,7,PSR_07,0.035526,13.0384,0,BERJALAN,101277
2026-04-24T13:00:46.295588,7,PSR_07,0.017587,4.9752,0,BERJALAN,103283
2026-04-24T13:00:48.385021,7,PSR_07,0.026123,18.2115,0,BERJALAN,105289
2026-04-24T13:00:50.450062,7,PSR_07,0.023785,18.0035,0,BERJALAN,107294
2026-04-24T13:00:52.317278,7,PSR_07,0.041886,19.4365,0,BERJALAN,109304
2026-04-24T13:00:54.335740,7,PSR_07,0.044102,34.3999,0,BERJALAN,111311
2026-04-24T13:00:56.403271,7,PSR_07,0.007277,3.2666,0,BERJALAN,113321
2026-04-24T13:01:02.369407,7,PSR_07,0.014445,13.2391,80,BERJALAN,119349
