received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-25T11:50:42.669623,11,PSR_011,0.014355,3.2734,0,DUDUK,63678
2026-04-25T11:50:44.694380,11,PSR_011,0.029396,7.3892,0,DUDUK,65689
2026-04-25T11:50:46.695406,11,PSR_011,0.047511,33.7507,0,BERJALAN,67700
2026-04-25T11:50:48.698810,11,PSR_011,0.029253,12.5442,0,BERJALAN,69706
2026-04-25T11:50:50.704409,11,PSR_011,0.008811,15.4043,62,BERJALAN,71711
2026-04-25T11:50:52.717212,11,PSR_011,0.005558,1.4828,79,DUDUK,73725
2026-04-25T11:50:54.733139,11,PSR_011,0.013344,3.109,104,DUDUK,75736
2026-04-25T11:50:56.732024,11,PSR_011,0.007886,1.9789,107,DUDUK,77752
2026-04-25T11:50:58.746947,11,PSR_011,0.009877,0.5291,102,DUDUK,79764
2026-04-25T11:51:00.763485,11,PSR_011,0.009044,0.5185,96,DUDUK,81771
2026-04-25T11:51:02.770725,11,PSR_011,0.006428,0.6408,89,DUDUK,83778
2026-04-25T11:51:04.779748,11,PSR_011,0.007187,0.7734,86,DUDUK,85789
2026-04-25T11:51:06.800351,11,PSR_011,0.00682,0.5555,84,DUDUK,87808
2026-04-25T11:51:08.810595,11,PSR_011,0.007441,0.4601,86,DUDUK,89816
2026-04-25T11:51:10.814867,11,PSR_011,0.008689,0.4851,86,DUDUK,91822
2026-04-25T11:51:12.832702,11,PSR_011,0.011354,0.3823,90,DUDUK,93834
2026-04-25T11:51:14.828412,11,PSR_011,0.012833,1.8077,90,DUDUK,95840
2026-04-25T11:51:16.838398,11,PSR_011,0.009542,0.5842,95,DUDUK,97845
2026-04-25T11:51:18.849152,11,PSR_011,0.00811,0.3541,94,DUDUK,99856
2026-04-25T11:51:20.859786,11,PSR_011,0.009031,0.4406,92,DUDUK,101867
2026-04-25T11:51:22.874714,11,PSR_011,0.00913,0.2798,90,DUDUK,103879
2026-04-25T11:51:24.886933,11,PSR_011,0.007865,0.1916,85,DUDUK,105893
2026-04-25T11:51:26.906718,11,PSR_011,0.008079,0.2627,83,DUDUK,107909
2026-04-25T11:51:28.898322,11,PSR_011,0.010743,0.328,83,DUDUK,109913
2026-04-25T11:51:30.921844,11,PSR_011,0.007338,0.6627,83,DUDUK,111929
2026-04-25T11:51:32.940421,11,PSR_011,0.011059,2.2695,82,DUDUK,113941
2026-04-25T11:51:34.946444,11,PSR_011,0.016147,4.0988,82,DUDUK,115955
2026-04-25T11:51:36.955255,11,PSR_011,0.013035,30.5352,82,DUDUK,117961
2026-04-25T11:51:38.990681,11,PSR_011,0.016366,4.3879,82,BERJALAN,119968
2026-04-25T11:51:40.989557,11,PSR_011,0.019307,11.1722,85,DUDUK,121975
2026-04-25T11:51:42.985483,11,PSR_011,0.008197,9.7429,86,BERJALAN,123987
2026-04-25T11:51:45.018130,11,PSR_011,0.005502,2.3886,81,DUDUK,125993
2026-04-25T11:51:47.004280,11,PSR_011,0.026304,17.2226,78,BERJALAN,128010
2026-04-25T11:51:49.023342,11,PSR_011,0.027526,24.4474,76,BERJALAN,130021
2026-04-25T11:51:51.012265,11,PSR_011,0.011611,14.7084,73,BERJALAN,132027
2026-04-25T11:51:53.031648,11,PSR_011,0.012523,1.3867,74,DUDUK,134038
2026-04-25T11:51:55.043783,11,PSR_011,0.009165,0.8011,74,DUDUK,136049
2026-04-25T11:51:57.058266,11,PSR_011,0.008542,0.2723,72,DUDUK,138064
2026-04-25T11:51:59.060826,11,PSR_011,0.013413,0.4022,71,DUDUK,140070
2026-04-25T11:52:01.070087,11,PSR_011,0.00504,0.4409,70,DUDUK,142076
2026-04-25T11:52:03.367586,11,PSR_011,0.00966,0.4799,70,DUDUK,144084
2026-04-25T11:52:05.099673,11,PSR_011,0.011032,0.3213,71,DUDUK,146105
2026-04-25T11:52:07.101285,11,PSR_011,0.008209,0.3507,73,DUDUK,148112
2026-04-25T11:52:09.123902,11,PSR_011,0.005509,0.1853,75,DUDUK,150120
2026-04-25T11:52:11.124955,11,PSR_011,0.007818,0.2468,76,DUDUK,152131
2026-04-25T11:52:13.136884,11,PSR_011,0.012139,0.4439,76,DUDUK,154142
2026-04-25T11:52:15.147096,11,PSR_011,0.009175,0.4059,75,DUDUK,156153
2026-04-25T11:52:17.158571,11,PSR_011,0.010558,0.4295,75,DUDUK,158164
2026-04-25T11:52:19.289085,11,PSR_011,0.008013,0.2879,74,DUDUK,160174
2026-04-25T11:52:21.168679,11,PSR_011,0.007376,0.44,74,DUDUK,162180
2026-04-25T11:52:23.360475,11,PSR_011,0.009612,0.5849,74,DUDUK,164201
2026-04-25T11:52:25.199355,11,PSR_011,0.008418,0.3093,74,DUDUK,166205
2026-04-25T11:52:27.204235,11,PSR_011,0.00913,0.3233,74,DUDUK,168209
2026-04-25T11:52:29.210686,11,PSR_011,0.008921,0.5102,74,DUDUK,170215
2026-04-25T11:52:31.223437,11,PSR_011,0.00949,0.5708,74,DUDUK,172226
2026-04-25T11:52:33.230526,11,PSR_011,0.007291,0.3464,74,DUDUK,174237
2026-04-25T11:52:35.266662,11,PSR_011,0.009763,0.3085,74,DUDUK,176253
2026-04-25T11:52:37.263202,11,PSR_011,0.01323,0.548,75,DUDUK,178267
2026-04-25T11:52:39.257818,11,PSR_011,0.00992,0.4378,75,DUDUK,180274
2026-04-25T11:52:41.290901,11,PSR_011,0.015163,0.2405,75,DUDUK,182295
2026-04-25T11:52:43.299827,11,PSR_011,0.007985,0.2546,75,DUDUK,184304
2026-04-25T11:52:45.298048,11,PSR_011,0.009498,0.3487,77,DUDUK,186315
2026-04-25T11:52:47.322111,11,PSR_011,0.007246,0.2319,77,DUDUK,188326
2026-04-25T11:52:49.326220,11,PSR_011,0.012846,0.3754,77,DUDUK,190336
2026-04-25T11:52:51.348536,11,PSR_011,0.009106,0.4911,78,DUDUK,192352
2026-04-25T11:52:53.354832,11,PSR_011,0.011051,0.5988,78,DUDUK,194356
2026-04-25T11:52:55.361836,11,PSR_011,0.008731,0.3107,78,DUDUK,196363
2026-04-25T11:52:57.374488,11,PSR_011,0.008475,0.5667,78,DUDUK,198379
2026-04-25T11:52:59.388239,11,PSR_011,0.010172,0.6756,80,DUDUK,200396
2026-04-25T11:53:01.407863,11,PSR_011,0.007673,0.2913,81,DUDUK,202412
2026-04-25T11:53:03.420831,11,PSR_011,0.007218,0.5365,82,DUDUK,204423
2026-04-25T11:53:05.427973,11,PSR_011,0.007684,0.2415,81,DUDUK,206432
2026-04-25T11:53:07.440388,11,PSR_011,0.010226,2.2554,81,DUDUK,208455
2026-04-25T11:53:09.454781,11,PSR_011,0.016713,3.9694,81,DUDUK,210456
2026-04-25T11:53:11.456466,11,PSR_011,0.009946,0.9208,90,DUDUK,212465
2026-04-25T11:53:13.526793,11,PSR_011,0.005612,0.2859,94,DUDUK,214475
2026-04-25T11:53:15.472845,11,PSR_011,0.008605,0.2675,95,DUDUK,216481
2026-04-25T11:53:17.482259,11,PSR_011,0.018658,6.587,90,DUDUK,218485
2026-04-25T11:53:19.490991,11,PSR_011,0.018162,2.7761,85,DUDUK,220491
2026-04-25T11:53:21.494063,11,PSR_011,0.010057,0.5777,82,DUDUK,222497
2026-04-25T11:53:23.500955,11,PSR_011,0.010123,0.1655,81,DUDUK,224503
2026-04-25T11:53:25.512518,11,PSR_011,0.008401,0.2628,81,DUDUK,226516
2026-04-25T11:53:27.516336,11,PSR_011,0.006754,0.2682,81,DUDUK,228520
2026-04-25T11:53:29.534341,11,PSR_011,0.010549,0.223,81,DUDUK,230532
2026-04-25T11:53:31.542741,11,PSR_011,0.008702,0.2141,81,DUDUK,232543
2026-04-25T11:53:33.550650,11,PSR_011,0.006805,0.2399,81,DUDUK,234554
2026-04-25T11:53:35.554840,11,PSR_011,0.009072,0.5187,81,DUDUK,236561
2026-04-25T11:53:37.568897,11,PSR_011,0.007616,0.3075,81,DUDUK,238569
2026-04-25T11:53:39.571519,11,PSR_011,0.007229,0.339,81,DUDUK,240576
2026-04-25T11:53:41.590422,11,PSR_011,0.008603,0.2151,81,DUDUK,242585
2026-04-25T11:53:43.588025,11,PSR_011,0.008026,1.9054,81,DUDUK,244596
2026-04-25T11:53:45.599098,11,PSR_011,0.019055,32.6547,83,DUDUK,246601
2026-04-25T11:53:47.605821,11,PSR_011,0.007856,1.5628,83,BERJALAN,248608
2026-04-25T11:53:49.610042,11,PSR_011,0.009706,0.5756,84,DUDUK,250613
2026-04-25T11:53:51.617217,11,PSR_011,0.007916,0.5334,84,DUDUK,252627
2026-04-25T11:53:53.635899,11,PSR_011,0.006698,0.9088,84,DUDUK,254638
2026-04-25T11:53:55.632805,11,PSR_011,0.00796,0.2969,84,DUDUK,256649
2026-04-25T11:53:57.661295,11,PSR_011,0.010867,0.4796,82,DUDUK,258663
2026-04-25T11:53:59.664993,11,PSR_011,0.005676,0.8613,80,DUDUK,260679
2026-04-25T11:54:01.695563,11,PSR_011,0.009624,1.3653,80,DUDUK,262690
2026-04-25T11:54:03.703272,11,PSR_011,0.008256,2.7766,82,DUDUK,264706
2026-04-25T11:54:05.720546,11,PSR_011,0.007913,2.0182,85,DUDUK,266723
2026-04-25T11:54:07.737625,11,PSR_011,0.009516,1.8643,91,DUDUK,268739
2026-04-25T11:54:09.746882,11,PSR_011,0.006335,0.9336,96,DUDUK,270748
2026-04-25T11:54:11.768954,11,PSR_011,0.007096,1.2881,98,DUDUK,272772
2026-04-25T11:54:13.780773,11,PSR_011,0.01059,1.943,96,DUDUK,274783
2026-04-25T11:54:15.790514,11,PSR_011,0.011311,1.219,85,DUDUK,276792
2026-04-25T11:54:17.803848,11,PSR_011,0.011832,6.1962,81,DUDUK,278806
2026-04-25T11:54:19.812208,11,PSR_011,0.008177,1.3583,79,DUDUK,280813
