received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-07-09T13:20:07.894645,16,sr_017,0.006706,2.884,0,BERJALAN,129730
2026-07-09T13:20:09.923851,16,sr_017,0.070758,10.7107,0,BERJALAN,131734
2026-07-09T13:20:11.921467,16,sr_017,0.074915,17.2232,0,BERJALAN,133739
2026-07-09T13:20:13.915833,16,sr_017,0.051996,18.6565,0,BERJALAN,135744
2026-07-09T13:20:15.935449,16,sr_017,0.06091,37.7599,0,BERJALAN,137750
2026-07-09T13:20:17.959177,16,sr_017,0.090361,29.2533,0,BERJALAN,139755
2026-07-09T13:20:19.970426,16,sr_017,0.07881,33.2223,0,BERJALAN,141760
2026-07-09T13:20:21.952407,16,sr_017,0.019056,10.8719,0,BERJALAN,143765
2026-07-09T13:20:23.934614,16,sr_017,0.012078,1.0718,0,BERJALAN,145770
2026-07-09T13:20:25.955093,16,sr_017,0.022182,12.4523,0,BERJALAN,147776
2026-07-09T13:20:27.955492,16,sr_017,0.011768,2.937,0,BERJALAN,149781
2026-07-09T13:20:29.945505,16,sr_017,0.028713,16.6561,0,BERJALAN,151786
2026-07-09T13:20:31.974532,16,sr_017,0.050444,18.9137,0,BERJALAN,153784
2026-07-09T13:20:33.960478,16,sr_017,0.039857,17.8223,0,BERJALAN,155784
2026-07-09T13:20:35.955752,16,sr_017,0.061821,8.3333,0,BERJALAN,157790
2026-07-09T13:20:39.995849,16,sr_017,0.050479,7.5673,66,BERJALAN,161809
2026-07-09T13:20:41.998310,16,sr_017,0.058084,10.0417,109,BERJALAN,163812
2026-07-09T13:20:44.004247,16,sr_017,0.032897,13.7247,137,BERJALAN,165822
2026-07-09T13:20:46.033492,16,sr_017,0.023938,6.6138,134,BERJALAN,167833
2026-07-09T13:20:48.095823,16,sr_017,0.046138,8.6109,123,BERJALAN,169839
2026-07-09T13:20:50.036192,16,sr_017,0.01164,3.1353,112,BERJALAN,171844
2026-07-09T13:20:52.050694,16,sr_017,0.028021,6.475,100,BERJALAN,173848
2026-07-09T13:20:54.058684,16,sr_017,0.027984,11.2442,80,BERJALAN,175858
2026-07-09T13:20:56.024881,16,sr_017,0.013496,2.0392,80,BERJALAN,177864
2026-07-09T13:20:58.074739,16,sr_017,0.020994,6.6959,0,BERJALAN,179874
2026-07-09T13:21:02.098745,16,sr_017,0.012988,4.0975,35,BERJALAN,183902
2026-07-09T13:21:04.081666,16,sr_017,0.024711,4.8857,39,BERJALAN,185907
2026-07-09T13:21:06.161654,16,sr_017,0.008843,2.13,45,BERJALAN,187913
2026-07-09T13:21:08.095300,16,sr_017,0.014367,9.7476,48,BERJALAN,189918
2026-07-09T13:21:10.103043,16,sr_017,0.051075,12.4851,60,BERJALAN,191922
2026-07-09T13:21:12.118303,16,sr_017,0.032588,11.0289,80,BERJALAN,193930
2026-07-09T13:21:14.101926,16,sr_017,0.008814,3.911,94,BERJALAN,195933
2026-07-09T13:21:16.117587,16,sr_017,0.013941,13.1491,94,BERJALAN,197939
2026-07-09T13:21:18.115204,16,sr_017,0.011808,1.7893,0,BERJALAN,199945
2026-07-09T13:21:20.162720,16,sr_017,0.01178,1.2066,0,BERJALAN,201950
2026-07-09T13:21:22.137577,16,sr_017,0.024597,15.0171,0,BERJALAN,203955
2026-07-09T13:21:24.134623,16,sr_017,0.038645,20.4092,42,BERJALAN,205963
2026-07-09T13:21:26.139740,16,sr_017,0.012146,2.4852,61,BERJALAN,207969
2026-07-09T13:21:28.155074,16,sr_017,0.012038,0.6288,79,BERJALAN,209975
2026-07-09T13:21:30.173226,16,sr_017,0.010117,1.254,121,BERJALAN,211983
2026-07-09T13:21:32.204734,16,sr_017,0.01039,1.1776,149,BERJALAN,213996
2026-07-09T13:21:34.176084,16,sr_017,0.010118,10.449,156,BERJALAN,216002
2026-07-09T13:21:36.188416,16,sr_017,0.017698,3.7929,139,BERJALAN,218019
2026-07-09T13:21:38.239897,16,sr_017,0.012763,7.4136,132,BERJALAN,220030
2026-07-09T13:21:40.234954,16,sr_017,0.030883,4.4167,144,BERJALAN,222045
2026-07-09T13:21:42.235952,16,sr_017,0.012641,0.9133,140,BERJALAN,224055
2026-07-09T13:21:44.261157,16,sr_017,0.015193,8.3955,131,BERJALAN,226063
2026-07-09T13:21:46.246487,16,sr_017,0.010974,10.644,109,BERJALAN,228079
2026-07-09T13:21:48.265092,16,sr_017,0.01262,2.0215,100,BERJALAN,230085
2026-07-09T13:21:50.298661,16,sr_017,0.011982,6.5167,111,BERJALAN,232095
2026-07-09T13:21:52.285921,16,sr_017,0.011532,1.2045,111,BERJALAN,234100
2026-07-09T13:21:54.294097,16,sr_017,0.009173,0.9915,0,BERJALAN,236105
2026-07-09T13:21:56.299708,16,sr_017,0.007364,0.7989,0,BERJALAN,238111
2026-07-09T13:21:58.296436,16,sr_017,0.027252,19.5499,0,BERJALAN,240116
2026-07-09T13:22:00.293885,16,sr_017,0.045773,12.6002,0,BERJALAN,242121
2026-07-09T13:22:02.314983,16,sr_017,0.116861,18.5313,30,BERJALAN,244131
2026-07-09T13:22:04.316886,16,sr_017,0.029686,8.3789,30,BERJALAN,246136
2026-07-09T13:22:06.321776,16,sr_017,0.038636,12.3023,39,BERJALAN,248142
2026-07-09T13:22:08.333746,16,sr_017,0.032141,9.7065,48,BERJALAN,250158
2026-07-09T13:22:10.333043,16,sr_017,0.026909,31.7506,51,BERJALAN,252159
2026-07-09T13:22:12.333299,16,sr_017,0.010573,1.7213,51,BERJALAN,254164
2026-07-09T13:22:14.353871,16,sr_017,0.010624,0.0261,0,BERJALAN,256169
2026-07-09T13:22:16.341509,16,sr_017,0.008312,0.0154,0,BERJALAN,258175
2026-07-09T13:22:18.424926,16,sr_017,0.03024,17.7438,0,BERJALAN,260181
2026-07-09T13:22:20.379715,16,sr_017,0.132134,21.0938,36,BERJALAN,262190
2026-07-09T13:22:22.381031,16,sr_017,0.115497,55.6234,76,BERJALAN,264198
2026-07-09T13:22:24.386198,16,sr_017,0.079703,27.6585,96,BERJALAN,266203
2026-07-09T13:22:26.436932,16,sr_017,0.032706,57.1601,99,BERJALAN,268209
2026-07-09T13:22:28.422364,16,sr_017,0.096579,47.5145,93,BERJALAN,270214
2026-07-09T13:22:30.414008,16,sr_017,0.123368,73.0201,87,BERJALAN,272219
2026-07-09T13:22:32.432315,16,sr_017,0.055039,24.1835,70,BERJALAN,274229
2026-07-09T13:22:34.426997,16,sr_017,0.09289,46.8755,70,BERJALAN,276234
2026-07-09T13:22:36.414381,16,sr_017,0.037994,6.7259,0,BERJALAN,278240
2026-07-09T13:22:38.456771,16,sr_017,0.058315,20.3529,0,BERJALAN,280245
2026-07-09T13:22:40.433697,16,sr_017,0.111234,37.4176,0,BERJALAN,282250
2026-07-09T13:22:42.451572,16,sr_017,0.070492,37.0473,0,BERJALAN,284255
2026-07-09T13:22:44.434646,16,sr_017,0.213403,34.8376,0,BERJALAN,286260
2026-07-09T13:22:46.445440,16,sr_017,0.031998,6.5728,0,BERJALAN,288266
2026-07-09T13:22:48.493306,16,sr_017,0.038455,10.145,44,BERJALAN,290272
2026-07-09T13:22:50.503684,16,sr_017,0.043757,22.9487,94,BERJALAN,292282
2026-07-09T13:22:52.486709,16,sr_017,0.030351,9.0576,120,BERJALAN,294295
2026-07-09T13:22:54.475044,16,sr_017,0.056339,14.8664,117,BERJALAN,296299
2026-07-09T13:22:56.484224,16,sr_017,0.030938,14.2416,111,BERJALAN,298305
2026-07-09T13:22:58.489898,16,sr_017,0.079509,25.5566,98,BERJALAN,300310
2026-07-09T13:23:00.530252,16,sr_017,0.026738,7.4691,98,BERJALAN,302315
2026-07-09T13:23:02.494154,16,sr_017,0.009779,0.9155,0,BERJALAN,304320
2026-07-09T13:23:04.507155,16,sr_017,0.010329,1.5311,0,BERJALAN,306325
2026-07-09T13:23:06.530592,16,sr_017,0.032203,5.9073,0,BERJALAN,308331
2026-07-09T13:23:08.527275,16,sr_017,0.03902,8.6594,0,BERJALAN,310336
2026-07-09T13:23:10.545140,16,sr_017,0.155762,57.9193,43,BERJALAN,312348
2026-07-09T13:23:12.534410,16,sr_017,0.08099,30.281,43,BERJALAN,314363
2026-07-09T13:23:14.557157,16,sr_017,0.030466,7.6024,103,BERJALAN,316356
2026-07-09T13:23:16.555716,16,sr_017,0.018216,8.7921,136,BERJALAN,318370
2026-07-09T13:23:18.561955,16,sr_017,0.017928,7.7883,137,BERJALAN,320380
2026-07-09T13:23:20.555507,16,sr_017,0.036408,3.8053,137,BERJALAN,322385
2026-07-09T13:23:22.591782,16,sr_017,0.021255,9.7323,0,BERJALAN,324391
2026-07-09T13:23:24.600522,16,sr_017,0.01671,3.0533,0,BERJALAN,326402
2026-07-09T13:23:26.593835,16,sr_017,0.019588,1.7175,0,BERJALAN,328414
2026-07-09T13:23:28.635720,16,sr_017,0.025572,8.5096,0,BERJALAN,330424
2026-07-09T13:23:32.637961,16,sr_017,0.012914,2.7983,62,BERJALAN,334446
2026-07-09T13:23:34.675976,16,sr_017,0.020955,10.4224,77,BERJALAN,336456
2026-07-09T13:23:36.724835,16,sr_017,0.040422,12.3318,90,BERJALAN,338462
2026-07-09T13:23:38.668920,16,sr_017,0.072392,26.3558,87,BERJALAN,340466
2026-07-09T13:23:40.665135,16,sr_017,0.040588,8.4409,81,BERJALAN,342472
2026-07-09T13:23:42.663310,16,sr_017,0.00793,8.1685,78,BERJALAN,344476
2026-07-09T13:23:44.711326,16,sr_017,0.006162,0.5709,78,BERJALAN,346481
2026-07-09T13:23:46.690139,16,sr_017,0.006925,0.3497,0,BERJALAN,348487
2026-07-09T13:23:48.705312,16,sr_017,0.006182,0.5066,0,BERJALAN,350492
2026-07-09T13:23:50.753646,16,sr_017,0.008042,3.6004,0,BERJALAN,352496
2026-07-09T13:23:52.699291,16,sr_017,0.054812,8.4341,0,BERJALAN,354506
2026-07-09T13:23:54.745730,16,sr_017,0.030671,13.3444,0,BERJALAN,356516
2026-07-09T13:23:56.732389,16,sr_017,0.03091,12.743,0,BERJALAN,358527
2026-07-09T13:23:58.720698,16,sr_017,0.008904,10.2378,0,BERJALAN,360532
2026-07-09T13:24:00.741958,16,sr_017,0.033141,11.8813,0,BERJALAN,362537
2026-07-09T13:24:02.797592,16,sr_017,0.015009,2.4799,0,BERJALAN,364542
2026-07-09T13:24:04.741921,16,sr_017,0.011055,1.0881,0,BERJALAN,366547
2026-07-09T13:24:06.762055,16,sr_017,0.008602,3.0757,0,BERJALAN,368553
2026-07-09T13:24:08.775485,16,sr_017,0.018231,7.1331,0,BERJALAN,370559
2026-07-09T13:24:10.786074,16,sr_017,0.012591,2.8299,0,BERJALAN,372565
2026-07-09T13:24:12.733570,16,sr_017,0.018423,12.6399,0,BERJALAN,374570
2026-07-09T13:24:14.750681,16,sr_017,0.01431,1.1898,0,BERJALAN,376575
2026-07-09T13:24:16.787290,16,sr_017,0.016669,1.7271,0,BERJALAN,378581
2026-07-09T13:24:18.785269,16,sr_017,0.011249,2.1128,0,BERJALAN,380587
2026-07-09T13:24:20.784654,16,sr_017,0.010023,1.0628,0,BERJALAN,382592
2026-07-09T13:24:22.807827,16,sr_017,0.011496,0.481,0,BERJALAN,384598
2026-07-09T13:24:24.854633,16,sr_017,0.008898,0.3707,0,BERJALAN,386603
2026-07-09T13:24:26.900765,16,sr_017,0.007479,0.5406,0,BERJALAN,388609
2026-07-09T13:24:28.822555,16,sr_017,0.007026,0.332,0,BERJALAN,390615
2026-07-09T13:24:30.811672,16,sr_017,0.022318,8.1335,0,BERJALAN,392620
2026-07-09T13:25:01.670470,16,sr_017,0.008328,3.3118,0,BERJALAN,26472
2026-07-09T13:25:03.665238,16,sr_017,0.00504,1.9085,0,BERJALAN,28472
2026-07-09T13:25:05.716360,16,sr_017,0.010899,9.3553,0,BERJALAN,30472
2026-07-09T13:25:07.670295,16,sr_017,0.012121,0.5498,0,BERJALAN,32472
2026-07-09T13:25:09.704375,16,sr_017,0.007074,9.455,0,BERJALAN,34477
2026-07-09T13:25:11.681263,16,sr_017,0.009807,17.6602,0,BERJALAN,36482
2026-07-09T13:25:13.692798,16,sr_017,0.07469,40.167,47,BERJALAN,38487
2026-07-09T13:25:15.678707,16,sr_017,0.083007,32.7026,55,BERJALAN,40492
2026-07-09T13:25:17.691209,16,sr_017,0.073838,25.5861,57,BERJALAN,42491
2026-07-09T13:25:19.741779,16,sr_017,0.013132,9.8197,58,BERJALAN,44496
2026-07-09T13:25:21.699068,16,sr_017,0.025906,3.1476,56,BERJALAN,46501
2026-07-09T13:25:23.678960,16,sr_017,0.050777,24.3908,54,BERJALAN,48503
2026-07-09T13:25:25.679068,16,sr_017,0.008637,0.8889,54,BERJALAN,50501
2026-07-09T13:25:27.788289,16,sr_017,0.008003,0.7923,0,BERJALAN,52505
2026-07-09T13:25:29.773912,16,sr_017,0.011447,3.1222,0,BERJALAN,54505
2026-07-09T13:25:31.698647,16,sr_017,0.067967,9.3875,0,BERJALAN,56510
