received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-03T10:00:18.930019,7,PSR_007,0.011823,0.2868,0,BERLARI,5413494
2026-05-03T10:00:20.935168,7,PSR_007,0.011184,0.1911,0,BERLARI,5415499
2026-05-03T10:00:22.939312,7,PSR_007,0.013711,2.3541,0,BERLARI,5417503
2026-05-03T10:00:24.949494,7,PSR_007,0.040214,49.5038,0,BERLARI,5419508
2026-05-03T10:00:26.957781,7,PSR_007,0.165128,31.3019,88,BERLARI,5421521
2026-05-03T10:00:28.970030,7,PSR_007,0.1341,16.9466,139,BERLARI,5423534
2026-05-03T10:00:30.991411,7,PSR_007,0.129903,19.2645,148,BERLARI,5425555
2026-05-03T10:00:33.017936,7,PSR_007,0.114547,28.0836,136,BERLARI,5427580
2026-05-03T10:00:35.018325,7,PSR_007,0.06239,44.4823,133,BERLARI,5429582
2026-05-03T10:00:37.027265,7,PSR_007,0.072596,41.0041,135,BERLARI,5431586
2026-05-03T10:00:39.025973,7,PSR_007,0.061088,18.6197,128,BERLARI,5433589
2026-05-03T10:00:41.038441,7,PSR_007,0.02941,14.554,110,BERLARI,5435600
2026-05-03T10:00:43.055957,7,PSR_007,0.059406,19.4234,97,BERLARI,5437613
2026-05-03T10:00:45.056382,7,PSR_007,0.148076,30.6564,95,BERLARI,5439618
2026-05-03T10:00:47.131532,7,PSR_007,0.141358,29.5689,101,BERLARI,5441626
2026-05-03T10:00:49.073858,7,PSR_007,0.138952,20.5528,99,BERLARI,5443635
2026-05-03T10:00:51.102588,7,PSR_007,0.052423,18.4596,108,BERLARI,5445659
2026-05-03T10:00:53.101934,7,PSR_007,0.06185,19.3655,116,BERLARI,5447664
2026-05-03T10:00:55.117487,7,PSR_007,0.053815,21.8658,125,BERLARI,5449679
2026-05-03T10:00:57.136590,7,PSR_007,0.048008,19.7866,128,BERLARI,5451699
2026-05-03T10:00:59.151551,7,PSR_007,0.048753,20.6652,127,BERLARI,5453714
2026-05-03T10:01:01.153310,7,PSR_007,0.048363,23.0928,127,BERLARI,5455715
2026-05-03T10:01:03.163257,7,PSR_007,0.047812,24.7645,132,BERLARI,5457721
2026-05-03T10:01:05.170517,7,PSR_007,0.050869,21.2803,125,BERLARI,5459726
2026-05-03T10:01:07.171683,7,PSR_007,0.061786,21.0523,118,BERLARI,5461734
2026-05-03T10:01:09.186823,7,PSR_007,0.065673,24.2219,128,BERLARI,5463749
2026-05-03T10:01:11.193588,7,PSR_007,0.064163,29.0915,141,BERLARI,5465755
2026-05-03T10:01:13.204974,7,PSR_007,0.038174,19.3574,131,BERLARI,5467765
2026-05-03T10:01:15.214415,7,PSR_007,0.048141,21.8775,118,BERLARI,5469775
2026-05-03T10:01:17.224068,7,PSR_007,0.059317,26.8577,119,BERLARI,5471783
2026-05-03T10:01:19.270066,7,PSR_007,0.035155,19.5604,129,BERLARI,5473787
2026-05-03T10:01:21.237203,7,PSR_007,0.030517,14.6926,122,BERLARI,5475798
2026-05-03T10:01:23.248923,7,PSR_007,0.024905,18.3185,118,BERLARI,5477811
2026-05-03T10:01:25.259048,7,PSR_007,0.085576,27.9146,107,BERLARI,5479821
2026-05-03T10:01:27.275157,7,PSR_007,0.051764,24.3923,98,BERLARI,5481831
2026-05-03T10:01:29.274551,7,PSR_007,0.052994,23.7343,93,BERLARI,5483836
2026-05-03T10:01:31.289734,7,PSR_007,0.03351,13.2782,109,BERLARI,5485848
