received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-03T19:10:02.517760,12,PSR_012,0.019392,10.9584,0,DUDUK,2691434
2026-05-03T19:10:04.568642,12,PSR_012,0.008922,9.5985,0,DUDUK,2693444
2026-05-03T19:10:06.706587,12,PSR_012,0.019909,8.7134,0,DUDUK,2695459
2026-05-03T19:10:10.607575,12,PSR_012,0.069333,16.4534,40,DUDUK,2699476
2026-05-03T19:10:12.554575,12,PSR_012,0.066953,18.9176,70,DUDUK,2701489
2026-05-03T19:10:14.570534,12,PSR_012,0.031852,12.752,98,DUDUK,2703509
2026-05-03T19:10:16.648945,12,PSR_012,0.030046,20.5767,110,DUDUK,2705508
2026-05-03T19:10:18.596087,12,PSR_012,0.020551,5.9548,110,DUDUK,2707514
2026-05-03T19:10:20.642821,12,PSR_012,0.033046,24.3175,110,DUDUK,2709519
2026-05-03T19:10:22.591839,12,PSR_012,0.02349,12.0183,0,DUDUK,2711525
2026-05-03T19:10:24.636699,12,PSR_012,0.016669,7.3503,0,DUDUK,2713530
2026-05-03T19:10:26.685467,12,PSR_012,0.030815,6.1028,0,DUDUK,2715535
2026-05-03T19:10:30.679644,12,PSR_012,0.01897,13.5781,55,DUDUK,2719552
2026-05-03T19:10:32.624753,12,PSR_012,0.020332,16.5439,68,DUDUK,2721555
2026-05-03T19:10:34.671716,12,PSR_012,0.034054,14.6207,74,DUDUK,2723565
2026-05-03T19:10:36.635321,12,PSR_012,0.038368,14.5751,72,DUDUK,2725573
2026-05-03T19:10:38.668257,12,PSR_012,0.042346,80.1238,67,DUDUK,2727584
2026-05-03T19:10:40.701051,12,PSR_012,0.048362,15.5528,67,DUDUK,2729590
2026-05-03T19:10:42.768335,12,PSR_012,0.016298,10.4476,0,DUDUK,2731595
2026-05-03T19:10:44.707010,12,PSR_012,0.042822,12.6856,51,DUDUK,2733610
2026-05-03T19:10:46.755825,12,PSR_012,0.030646,45.942,57,DUDUK,2735615
2026-05-03T19:10:48.700357,12,PSR_012,0.010224,6.9523,74,DUDUK,2737621
2026-05-03T19:10:50.751571,12,PSR_012,0.011001,0.8491,86,DUDUK,2739631
2026-05-03T19:10:52.797829,12,PSR_012,0.009449,0.4704,87,DUDUK,2741641
2026-05-03T19:10:54.744359,12,PSR_012,0.01204,0.3914,89,DUDUK,2743648
2026-05-03T19:10:56.718185,12,PSR_012,0.00762,0.1632,86,DUDUK,2745658
2026-05-03T19:10:58.725371,12,PSR_012,0.011408,3.6156,81,DUDUK,2747664
2026-05-03T19:11:00.783961,12,PSR_012,0.008906,2.156,79,DUDUK,2749679
2026-05-03T19:11:03.352532,12,PSR_012,0.006762,4.6478,79,DUDUK,2751687
2026-05-03T19:11:04.777564,12,PSR_012,0.008982,1.3706,85,DUDUK,2753697
2026-05-03T19:11:06.826311,12,PSR_012,0.006939,4.6395,90,DUDUK,2755712
2026-05-03T19:11:08.776271,12,PSR_012,0.009952,0.2346,94,DUDUK,2757716
2026-05-03T19:11:10.921493,12,PSR_012,0.008778,2.6822,89,DUDUK,2759736
2026-05-03T19:11:12.969476,12,PSR_012,0.012823,6.5382,86,DUDUK,2761744
2026-05-03T19:11:14.915914,12,PSR_012,0.018528,8.1917,90,DUDUK,2763749
2026-05-03T19:11:16.860902,12,PSR_012,0.023656,9.8882,91,DUDUK,2765764
2026-05-03T19:11:18.908135,12,PSR_012,0.017212,6.7222,89,DUDUK,2767768
2026-05-03T19:11:20.854199,12,PSR_012,0.010087,4.2629,84,DUDUK,2769773
2026-05-03T19:11:22.902318,12,PSR_012,0.007829,0.3923,76,DUDUK,2771782
2026-05-03T19:11:24.950580,12,PSR_012,0.008536,0.2812,71,DUDUK,2773792
2026-05-03T19:11:26.895790,12,PSR_012,0.006648,0.8373,69,DUDUK,2775798
2026-05-03T19:11:28.944066,12,PSR_012,0.00911,1.2945,73,DUDUK,2777809
2026-05-03T19:11:30.890550,12,PSR_012,0.008297,6.0332,82,DUDUK,2779815
2026-05-03T19:11:32.937628,12,PSR_012,0.007481,1.2745,118,DUDUK,2781828
2026-05-03T19:11:34.985555,12,PSR_012,0.008076,2.0212,130,DUDUK,2783831
2026-05-03T19:11:36.930977,12,PSR_012,0.006948,0.4013,124,DUDUK,2785836
2026-05-03T19:11:38.980360,12,PSR_012,0.007999,0.2698,109,DUDUK,2787840
2026-05-03T19:11:40.924800,12,PSR_012,0.00636,0.5522,99,DUDUK,2789850
2026-05-03T19:11:42.974872,12,PSR_012,0.007984,0.3233,86,DUDUK,2791855
2026-05-03T19:11:45.021394,12,PSR_012,0.007336,0.2195,81,DUDUK,2793870
2026-05-03T19:11:47.054334,12,PSR_012,0.009557,0.3225,77,DUDUK,2795873
2026-05-03T19:11:49.014777,12,PSR_012,0.007531,0.3101,75,DUDUK,2797884
2026-05-03T19:11:50.961069,12,PSR_012,0.008195,0.1987,73,DUDUK,2799895
2026-05-03T19:11:53.008439,12,PSR_012,0.008418,0.2128,73,DUDUK,2801905
2026-05-03T19:11:55.166838,12,PSR_012,0.009103,0.2462,73,DUDUK,2803914
2026-05-03T19:11:56.989108,12,PSR_012,0.007164,0.3681,73,DUDUK,2805917
2026-05-03T19:11:59.049741,12,PSR_012,0.010315,0.3487,75,DUDUK,2807928
2026-05-03T19:12:01.199923,12,PSR_012,0.007136,0.2333,75,DUDUK,2809933
2026-05-03T19:12:03.042289,12,PSR_012,0.008859,0.2771,75,DUDUK,2811940
2026-05-03T19:12:05.091447,12,PSR_012,0.005728,0.6965,75,DUDUK,2813953
2026-05-03T19:12:07.040035,12,PSR_012,0.005675,0.5823,76,DUDUK,2815963
2026-05-03T19:12:09.083886,12,PSR_012,0.006311,0.2318,76,DUDUK,2817979
2026-05-03T19:12:11.133017,12,PSR_012,0.009548,0.2054,76,DUDUK,2819989
2026-05-03T19:12:13.078724,12,PSR_012,0.008874,0.1594,76,DUDUK,2821996
2026-05-03T19:12:15.088213,12,PSR_012,0.01356,0.2562,76,DUDUK,2824011
2026-05-03T19:12:17.174630,12,PSR_012,0.007426,0.2342,76,DUDUK,2826019
2026-05-03T19:12:19.222616,12,PSR_012,0.009173,0.3327,76,DUDUK,2828035
2026-05-03T19:12:21.228964,12,PSR_012,0.00749,0.3424,77,DUDUK,2830032
