received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-24T13:19:12.271898,9,PSR_09,0.009628,0.0382,0,DUDUK,49720
2026-04-24T13:19:14.278640,9,PSR_09,0.020118,20.6358,0,BERJALAN,51731
2026-04-24T13:19:16.298324,9,PSR_09,0.02338,12.9544,0,BERJALAN,53747
2026-04-24T13:19:18.309189,9,PSR_09,0.008485,3.2799,0,BERJALAN,55758
2026-04-24T13:19:20.333936,9,PSR_09,0.030206,19.6316,0,DUDUK,57774
2026-04-24T13:19:22.331234,9,PSR_09,0.039106,27.54,0,BERJALAN,59780
2026-04-24T13:19:24.342989,9,PSR_09,0.020675,5.333,67,DUDUK,61791
2026-04-24T13:19:26.340799,9,PSR_09,0.008738,3.2494,63,DUDUK,63801
2026-04-24T13:19:28.357224,9,PSR_09,0.008006,0.294,62,DUDUK,65805
2026-04-24T13:19:30.357861,9,PSR_09,0.008496,0.4883,64,DUDUK,67811
2026-04-24T13:19:32.356907,9,PSR_09,0.010837,0.3212,67,DUDUK,69817
2026-04-24T13:19:34.374346,9,PSR_09,0.005899,0.2519,67,DUDUK,71828
2026-04-24T13:19:36.387631,9,PSR_09,0.007224,0.2545,67,DUDUK,73833
2026-04-24T13:19:38.392690,9,PSR_09,0.008588,0.3845,67,DUDUK,75844
2026-04-24T13:19:40.398508,9,PSR_09,0.008919,0.2803,67,DUDUK,77850
2026-04-24T13:19:42.408606,9,PSR_09,0.007814,0.3234,66,DUDUK,79856
