received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-03T09:20:45.829714,7,PSR_007,0.008224,1.822,0,BERJALAN,3040478
2026-05-03T09:20:47.834085,7,PSR_007,0.073841,22.5346,0,BERJALAN,3042482
2026-05-03T09:20:49.838897,7,PSR_007,0.034108,18.3306,0,BERJALAN,3044487
2026-05-03T09:20:55.874395,7,PSR_007,0.08874,23.7577,68,BERJALAN,3050519
2026-05-03T09:20:57.879319,7,PSR_007,0.096026,28.9135,88,BERJALAN,3052524
2026-05-03T09:20:59.887443,7,PSR_007,0.057623,20.6463,94,BERJALAN,3054535
2026-05-03T09:21:01.899505,7,PSR_007,0.073755,20.6057,91,BERJALAN,3056545
2026-05-03T09:21:03.908857,7,PSR_007,0.059138,25.8138,88,BERJALAN,3058556
2026-05-03T09:21:05.926897,7,PSR_007,0.062688,26.2595,85,BERJALAN,3060574
2026-05-03T09:21:07.933741,7,PSR_007,0.049982,15.7608,83,BERJALAN,3062579
2026-05-03T09:21:09.977620,7,PSR_007,0.040238,17.39,80,BERJALAN,3064589
2026-05-03T09:21:11.947220,7,PSR_007,0.032162,10.2769,76,BERJALAN,3066594
2026-05-03T09:21:13.953399,7,PSR_007,0.020986,8.1616,72,BERJALAN,3068600
2026-05-03T09:21:15.958457,7,PSR_007,0.031196,9.1461,68,BERJALAN,3070605
2026-05-03T09:21:17.968216,7,PSR_007,0.040467,9.1423,65,BERJALAN,3072615
2026-05-03T09:21:19.975482,7,PSR_007,0.027519,8.2048,63,BERJALAN,3074622
2026-05-03T09:21:21.986298,7,PSR_007,0.019163,7.0881,63,BERJALAN,3076632
2026-05-03T09:21:23.995286,7,PSR_007,0.073957,25.7762,63,BERJALAN,3078642
2026-05-03T09:21:26.007723,7,PSR_007,0.088415,27.4301,63,BERJALAN,3080654
2026-05-03T09:21:28.032609,7,PSR_007,0.075066,32.0216,63,BERJALAN,3082668
2026-05-03T09:21:30.030631,7,PSR_007,0.116189,23.6845,67,BERJALAN,3084677
2026-05-03T09:21:32.036844,7,PSR_007,0.061942,18.0459,75,BERJALAN,3086682
2026-05-03T09:21:34.041551,7,PSR_007,0.082454,17.3151,81,BERJALAN,3088687
2026-05-03T09:21:36.045620,7,PSR_007,0.070979,16.0562,80,BERJALAN,3090691
2026-05-03T09:21:38.056414,7,PSR_007,0.04613,12.1669,78,BERJALAN,3092701
