received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,local_act,timestamp
2026-04-22T20:18:18.287940,2,PSR_02,0.006972,0.0496,0,DUDUK,1040209
2026-04-22T20:18:20.330751,2,PSR_02,0.010412,4.3415,0,DUDUK,1042219
2026-04-22T20:18:22.339767,2,PSR_02,0.134136,66.1579,0,DUDUK,1044224
2026-04-22T20:18:24.323930,2,PSR_02,0.035829,33.0619,0,BERJALAN,1046230
2026-04-22T20:18:26.373794,2,PSR_02,0.069264,38.7092,0,BERJALAN,1048235
2026-04-22T20:18:32.413783,2,PSR_02,0.053315,21.2486,0,BERJALAN,1054258
2026-04-22T20:18:34.360671,2,PSR_02,0.092889,50.9483,0,BERJALAN,1056275
2026-04-22T20:18:36.407255,2,PSR_02,0.030477,46.4403,0,BERLARI,1058285
2026-04-22T20:18:38.446711,2,PSR_02,0.112623,24.0525,0,BERLARI,1060301
2026-04-22T20:18:40.400872,2,PSR_02,0.14422,54.2595,69,BERJALAN,1062309
2026-04-22T20:18:42.448838,2,PSR_02,0.212384,32.6433,85,BERLARI,1064323
2026-04-22T20:18:44.397486,2,PSR_02,0.092088,20.5396,94,BERLARI,1066329
2026-04-22T20:18:46.442625,2,PSR_02,0.131152,29.891,123,BERJALAN,1068338
2026-04-22T20:18:48.408676,2,PSR_02,0.116581,25.4112,133,BERJALAN,1070345
2026-04-22T20:18:50.425796,2,PSR_02,0.12115,28.8963,129,BERJALAN,1072361
2026-04-22T20:18:52.484199,2,PSR_02,0.095558,26.4263,118,BERJALAN,1074375
2026-04-22T20:18:54.540677,2,PSR_02,0.098095,19.5604,106,BERJALAN,1076383
2026-04-22T20:18:56.480026,2,PSR_02,0.099574,25.1383,99,BERJALAN,1078394
2026-04-22T20:18:58.525634,2,PSR_02,0.103,21.7931,88,BERJALAN,1080401
2026-04-22T20:19:00.553373,2,PSR_02,0.135836,23.7012,81,BERJALAN,1082412
2026-04-22T20:19:02.521084,2,PSR_02,0.16837,38.8097,90,BERLARI,1084421
2026-04-22T20:19:04.670235,2,PSR_02,0.144823,33.6902,127,BERLARI,1086427
2026-04-22T20:19:06.513792,2,PSR_02,0.127554,24.2977,140,BERLARI,1088438
2026-04-22T20:19:08.561454,2,PSR_02,0.121133,19.8851,127,BERJALAN,1090452
2026-04-22T20:19:10.609074,2,PSR_02,0.092377,15.2184,115,BERJALAN,1092463
2026-04-22T20:19:12.554686,2,PSR_02,0.099231,17.2358,98,BERJALAN,1094470
2026-04-22T20:19:14.603900,2,PSR_02,0.115835,16.7278,98,BERJALAN,1096481
2026-04-22T20:19:16.555669,2,PSR_02,0.106227,28.4686,108,BERJALAN,1098490
2026-04-22T20:19:18.596221,2,PSR_02,0.111268,20.4663,122,BERJALAN,1100498
2026-04-22T20:19:20.644592,2,PSR_02,0.117984,25.4005,123,BERJALAN,1102514
2026-04-22T20:19:22.692065,2,PSR_02,0.107867,17.3342,116,BERJALAN,1104529
2026-04-22T20:19:24.637867,2,PSR_02,0.170185,44.9717,106,BERJALAN,1106539
2026-04-22T20:19:26.686504,2,PSR_02,0.205958,26.5607,107,BERLARI,1108550
2026-04-22T20:19:28.735705,2,PSR_02,0.193872,37.1788,109,BERLARI,1110561
2026-04-22T20:19:30.783248,2,PSR_02,0.180281,32.7289,106,BERLARI,1112567
2026-04-22T20:19:32.727509,2,PSR_02,0.16984,26.0659,98,BERLARI,1114573
2026-04-22T20:19:34.674858,2,PSR_02,0.148422,31.7081,90,BERLARI,1116580
2026-04-22T20:19:36.720953,2,PSR_02,0.157552,32.5278,87,BERLARI,1118601
2026-04-22T20:19:38.758867,2,PSR_02,0.15693,29.6817,102,BERLARI,1120615
2026-04-22T20:19:40.714595,2,PSR_02,0.185249,35.3175,128,BERLARI,1122626
2026-04-22T20:19:42.763305,2,PSR_02,0.144315,32.3825,139,BERLARI,1124638
2026-04-22T20:19:44.810543,2,PSR_02,0.177133,35.4507,145,BERLARI,1126649
2026-04-22T20:19:46.756170,2,PSR_02,0.139129,23.0945,132,BERLARI,1128654
2026-04-22T20:19:48.804448,2,PSR_02,0.154301,28.0786,123,BERLARI,1130668
2026-04-22T20:19:50.750636,2,PSR_02,0.119848,27.4023,106,BERLARI,1132674
2026-04-22T20:19:52.800010,2,PSR_02,0.137842,23.4193,98,BERLARI,1134690
2026-04-22T20:19:54.846012,2,PSR_02,0.136318,26.7712,87,BERLARI,1136696
2026-04-22T20:19:56.791655,2,PSR_02,0.140238,22.784,83,BERLARI,1138702
2026-04-22T20:19:58.797185,2,PSR_02,0.12842,26.3603,78,BERLARI,1140706
2026-04-22T20:20:00.785354,2,PSR_02,0.150435,23.9391,77,BERLARI,1142712
2026-04-22T20:20:02.833247,2,PSR_02,0.123104,21.8982,75,BERLARI,1144726
2026-04-22T20:20:04.881012,2,PSR_02,0.141306,22.2978,75,BERLARI,1146735
2026-04-22T20:20:06.817263,2,PSR_02,0.157376,36.9478,75,BERLARI,1148748
2026-04-22T20:20:08.875556,2,PSR_02,0.163718,26.6009,78,BERLARI,1150759
2026-04-22T20:20:10.922652,2,PSR_02,0.134634,27.9603,90,BERLARI,1152765
2026-04-22T20:20:12.855042,2,PSR_02,0.133913,23.6669,124,BERLARI,1154773
2026-04-22T20:20:14.916490,2,PSR_02,0.164851,30.1981,150,BERLARI,1156782
2026-04-22T20:20:16.971161,2,PSR_02,0.134636,30.5156,153,BERLARI,1158791
2026-04-22T20:20:18.862040,2,PSR_02,0.150013,30.9149,142,BERLARI,1160795
2026-04-22T20:20:20.893682,2,PSR_02,0.132752,20.8815,124,BERLARI,1162801
2026-04-22T20:20:22.903798,2,PSR_02,0.180409,37.0442,114,BERLARI,1164807
2026-04-22T20:20:24.951698,2,PSR_02,0.120902,29.7447,95,BERLARI,1166819
2026-04-22T20:20:27.000979,2,PSR_02,0.082771,34.7947,93,BERLARI,1168835
2026-04-22T20:20:28.945386,2,PSR_02,0.092526,31.8134,94,BERJALAN,1170848
2026-04-22T20:20:30.995262,2,PSR_02,0.191503,30.2207,95,BERLARI,1172852
2026-04-22T20:20:32.939474,2,PSR_02,0.108627,38.8151,92,BERLARI,1174858
2026-04-22T20:20:34.987227,2,PSR_02,0.1045,27.9114,89,BERJALAN,1176866
2026-04-22T20:20:37.034802,2,PSR_02,0.084023,28.8208,87,BERJALAN,1178885
2026-04-22T20:20:38.980811,2,PSR_02,0.082778,25.5194,85,BERJALAN,1180893
2026-04-22T20:20:41.030850,2,PSR_02,0.083034,29.4746,82,BERJALAN,1182903
2026-04-22T20:20:42.982612,2,PSR_02,0.079027,33.6598,80,BERJALAN,1184915
2026-04-22T20:20:45.021964,2,PSR_02,0.112461,28.7518,78,BERJALAN,1186918
2026-04-22T20:20:47.070004,2,PSR_02,0.070373,26.4433,88,BERJALAN,1188929
2026-04-22T20:20:49.020986,2,PSR_02,0.09742,23.2771,104,BERJALAN,1190940
2026-04-22T20:20:51.072724,2,PSR_02,0.073549,27.3732,114,BERJALAN,1192949
2026-04-22T20:20:53.026452,2,PSR_02,0.085913,24.555,111,BERJALAN,1194956
2026-04-22T20:20:55.057100,2,PSR_02,0.096483,35.7846,103,BERJALAN,1196972
2026-04-22T20:20:57.111831,2,PSR_02,0.080357,36.5396,98,BERJALAN,1198978
2026-04-22T20:20:59.154625,2,PSR_02,0.090084,36.0653,95,BERJALAN,1200989
2026-04-22T20:21:01.098932,2,PSR_02,0.08514,26.7352,103,BERJALAN,1202999
2026-04-22T20:21:03.146947,2,PSR_02,0.116754,31.8128,105,BERJALAN,1205005
2026-04-22T20:21:05.195458,2,PSR_02,0.102675,36.0151,105,BERJALAN,1207021
2026-04-22T20:21:07.140966,2,PSR_02,0.116945,25.5167,123,BERJALAN,1209027
2026-04-22T20:21:09.188476,2,PSR_02,0.133648,38.1889,134,BERJALAN,1211035
2026-04-22T20:21:11.134323,2,PSR_02,0.128028,37.7502,129,BERJALAN,1213041
2026-04-22T20:21:13.182360,2,PSR_02,0.132333,46.015,126,BERLARI,1215052
2026-04-22T20:21:15.233852,2,PSR_02,0.107952,32.8376,129,BERJALAN,1217061
2026-04-22T20:21:17.176878,2,PSR_02,0.102417,29.9988,125,BERJALAN,1219077
2026-04-22T20:21:19.155022,2,PSR_02,0.103387,27.603,116,BERJALAN,1221086
2026-04-22T20:21:21.272959,2,PSR_02,0.090813,26.6935,106,BERJALAN,1223097
2026-04-22T20:21:23.217488,2,PSR_02,0.111274,25.554,99,BERJALAN,1225103
2026-04-22T20:21:25.178387,2,PSR_02,0.108333,31.1601,92,BERJALAN,1227109
2026-04-22T20:21:27.212383,2,PSR_02,0.112493,28.7821,88,BERJALAN,1229117
2026-04-22T20:21:29.261187,2,PSR_02,0.109918,30.6819,81,BERJALAN,1231133
2026-04-22T20:21:31.205829,2,PSR_02,0.108224,21.8442,79,BERJALAN,1233136
2026-04-22T20:21:33.254743,2,PSR_02,0.104077,35.5291,76,BERJALAN,1235149
2026-04-22T20:21:35.302726,2,PSR_02,0.091976,21.5943,75,BERJALAN,1237165
2026-04-22T20:21:37.348831,2,PSR_02,0.084903,34.6292,75,BERJALAN,1239180
2026-04-22T20:21:39.295404,2,PSR_02,0.088699,18.3951,74,BERJALAN,1241199
2026-04-22T20:21:41.344221,2,PSR_02,0.103804,29.2244,74,BERJALAN,1243197
2026-04-22T20:21:43.287849,2,PSR_02,0.074587,13.8895,74,BERJALAN,1245203
2026-04-22T20:21:45.340850,2,PSR_02,0.102648,20.6808,74,BERJALAN,1247214
2026-04-22T20:21:47.293959,2,PSR_02,0.107202,22.3017,82,BERJALAN,1249223
2026-04-22T20:21:49.303874,2,PSR_02,0.081527,22.2715,86,BERJALAN,1251233
2026-04-22T20:21:51.380174,2,PSR_02,0.107448,25.2175,89,BERJALAN,1253244
2026-04-22T20:21:53.425930,2,PSR_02,0.066091,25.9607,89,BERJALAN,1255260
2026-04-22T20:21:55.371040,2,PSR_02,0.074394,13.8283,83,BERJALAN,1257271
