received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-03T08:32:06.352541,6,PSR_006,0.006404,0.0946,0,DUDUK,121101
2026-05-03T08:32:08.356346,6,PSR_006,0.050706,28.2117,0,DUDUK,123104
2026-05-03T08:32:10.360971,6,PSR_006,0.031428,7.03,0,DUDUK,125109
2026-05-03T08:32:12.371348,6,PSR_006,0.032693,10.0846,0,DUDUK,127116
2026-05-03T08:32:14.378517,6,PSR_006,0.028366,10.7372,0,DUDUK,129126
2026-05-03T08:32:16.383201,6,PSR_006,0.036686,15.1425,0,DUDUK,131131
2026-05-03T08:32:20.405039,6,PSR_006,0.021544,9.5781,64,DUDUK,135152
2026-05-03T08:32:22.414690,6,PSR_006,0.003603,9.3652,93,DUDUK,137161
2026-05-03T08:32:24.423336,6,PSR_006,0.031153,26.5012,117,DUDUK,139171
2026-05-03T08:32:26.433581,6,PSR_006,0.029046,19.9604,119,DUDUK,141179
2026-05-03T08:32:28.441603,6,PSR_006,0.049499,69.5324,113,DUDUK,143189
2026-05-03T08:32:30.448539,6,PSR_006,0.06624,51.2029,106,DUDUK,145194
2026-05-03T08:32:32.453843,6,PSR_006,0.12703,81.6823,98,DUDUK,147201
2026-05-03T08:32:34.465468,6,PSR_006,0.090224,91.2064,84,DUDUK,149211
2026-05-03T08:32:36.471912,6,PSR_006,0.044348,20.6061,74,DUDUK,151215
2026-05-03T08:32:38.472759,6,PSR_006,0.021585,6.7462,66,DUDUK,153219
2026-05-03T08:32:40.478639,6,PSR_006,0.03267,6.6174,63,DUDUK,155225
2026-05-03T08:32:42.484024,6,PSR_006,0.02632,13.9218,63,DUDUK,157231
2026-05-03T08:32:44.487565,6,PSR_006,0.030049,24.088,0,DUDUK,159235
2026-05-03T08:32:46.494541,6,PSR_006,0.015807,5.2599,0,DUDUK,161240
2026-05-03T08:32:48.498733,6,PSR_006,0.039027,17.8755,0,DUDUK,163245
2026-05-03T08:32:50.508503,6,PSR_006,0.052319,16.8129,0,DUDUK,165255
2026-05-03T08:32:52.514929,6,PSR_006,0.057028,21.1936,0,DUDUK,167261
2026-05-03T08:32:54.522560,6,PSR_006,0.041376,14.2459,0,DUDUK,169269
2026-05-03T08:32:58.540528,6,PSR_006,0.023686,3.5835,39,DUDUK,173287
2026-05-03T08:33:00.551641,6,PSR_006,0.019958,10.5727,49,DUDUK,175297
2026-05-03T08:33:02.559185,6,PSR_006,0.024252,11.0366,52,DUDUK,177303
2026-05-03T08:33:04.562213,6,PSR_006,0.026433,14.8415,52,DUDUK,179308
2026-05-03T08:33:06.624295,6,PSR_006,0.019946,5.6672,69,DUDUK,181318
2026-05-03T08:33:08.582161,6,PSR_006,0.008619,8.4076,91,DUDUK,183328
2026-05-03T08:33:10.590233,6,PSR_006,0.005494,8.7154,116,DUDUK,185336
2026-05-03T08:33:12.599175,6,PSR_006,0.030212,21.4653,134,DUDUK,187345
2026-05-03T08:33:14.617246,6,PSR_006,0.087182,95.847,122,DUDUK,189355
