received_at,participant_no,participant_id,accel_stddev,gyro_stddev,bpm,activity,timestamp
2026-05-02T15:12:49.119491,4,PSR_004,0.008718,13.5383,0,BERJALAN,36085
2026-05-02T15:12:51.122287,4,PSR_004,0.067441,30.0111,0,BERJALAN,38085
2026-05-02T15:12:53.127723,4,PSR_004,0.076331,23.3704,0,BERJALAN,40091
2026-05-02T15:12:55.132698,4,PSR_004,0.085807,15.7366,0,BERJALAN,42096
2026-05-02T15:12:57.136230,4,PSR_004,0.028285,21.7125,0,BERJALAN,44101
2026-05-02T15:13:01.137182,4,PSR_004,0.013276,13.0343,34,BERJALAN,48101
2026-05-02T15:13:03.135809,4,PSR_004,0.026445,24.9479,41,BERJALAN,50101
2026-05-02T15:13:05.141463,4,PSR_004,0.0201,14.2367,41,BERJALAN,52106
2026-05-02T15:13:11.149395,4,PSR_004,0.024952,9.7132,0,BERJALAN,58114
2026-05-02T15:13:15.156148,4,PSR_004,0.006224,8.4791,51,BERJALAN,62119
2026-05-02T15:13:17.207265,4,PSR_004,0.009577,10.6277,64,BERJALAN,64130
2026-05-02T15:13:19.176719,4,PSR_004,0.007577,4.0318,90,BERJALAN,66139
2026-05-02T15:13:21.195508,4,PSR_004,0.015468,13.6408,112,BERJALAN,68159
2026-05-02T15:13:23.196201,4,PSR_004,0.047961,12.1793,126,BERJALAN,70158
2026-05-02T15:13:25.204838,4,PSR_004,0.060915,13.624,116,BERJALAN,72168
2026-05-02T15:13:27.209810,4,PSR_004,0.021726,11.918,110,BERJALAN,74173
2026-05-02T15:13:29.219024,4,PSR_004,0.004756,5.0417,95,BERJALAN,76184
2026-05-02T15:13:31.233882,4,PSR_004,0.007471,0.9117,88,BERJALAN,78189
2026-05-02T15:13:33.252298,4,PSR_004,0.034808,21.403,75,BERJALAN,80193
2026-05-02T15:13:35.301423,4,PSR_004,0.015519,1.814,64,BERJALAN,82198
2026-05-02T15:13:37.244288,4,PSR_004,0.031473,4.113,57,BERJALAN,84208
2026-05-02T15:13:39.259247,4,PSR_004,0.014835,6.7773,53,BERJALAN,86224
2026-05-02T15:13:41.274711,4,PSR_004,0.00887,3.4201,52,BERJALAN,88219
2026-05-02T15:13:43.418954,4,PSR_004,0.020371,6.3672,51,BERJALAN,90224
2026-05-02T15:13:45.268233,4,PSR_004,0.012456,4.0924,49,BERJALAN,92232
2026-05-02T15:13:47.277562,4,PSR_004,0.010573,7.3641,49,BERJALAN,94237
2026-05-02T15:13:49.489840,4,PSR_004,0.01149,16.6038,48,BERJALAN,96244
2026-05-02T15:13:51.290204,4,PSR_004,0.032268,24.5952,46,BERJALAN,98254
2026-05-02T15:13:53.299623,4,PSR_004,0.006525,8.9618,46,BERJALAN,100259
2026-05-02T15:13:55.304269,4,PSR_004,0.009128,5.9965,0,BERJALAN,102264
2026-05-02T15:13:57.309376,4,PSR_004,0.009574,11.6513,0,BERJALAN,104269
2026-05-02T15:13:59.318553,4,PSR_004,0.008715,17.348,0,BERJALAN,106280
2026-05-02T15:14:01.321177,4,PSR_004,0.013754,8.0094,0,BERJALAN,108285
2026-05-02T15:14:07.352381,4,PSR_004,0.005171,0.3213,0,BERJALAN,114304
2026-05-02T15:14:09.347111,4,PSR_004,0.006057,2.3097,0,BERJALAN,116310
2026-05-02T15:14:11.351715,4,PSR_004,0.006093,8.3438,0,BERJALAN,118315
2026-05-02T15:14:13.358375,4,PSR_004,0.012238,13.4163,0,BERJALAN,120321
2026-05-02T15:14:15.370065,4,PSR_004,0.00476,5.0525,0,BERJALAN,122326
2026-05-02T15:14:17.369302,4,PSR_004,0.005486,7.8231,0,BERJALAN,124332
2026-05-02T15:14:19.390613,4,PSR_004,0.00758,7.2579,0,BERJALAN,126338
2026-05-02T15:14:21.388561,4,PSR_004,0.012292,1.0559,0,BERJALAN,128343
2026-05-02T15:14:23.388456,4,PSR_004,0.008599,0.7879,0,BERJALAN,130349
2026-05-02T15:14:25.395652,4,PSR_004,0.008608,0.949,0,BERJALAN,132354
2026-05-02T15:14:27.411890,4,PSR_004,0.047369,17.7182,0,BERJALAN,134360
2026-05-02T15:14:31.412731,4,PSR_004,0.049242,74.6698,31,BERJALAN,138375
2026-05-02T15:14:33.416666,4,PSR_004,0.041856,14.0076,35,BERJALAN,140380
2026-05-02T15:14:35.431323,4,PSR_004,0.040585,11.3721,52,BERJALAN,142394
2026-05-02T15:14:37.442886,4,PSR_004,0.021111,5.0979,66,BERJALAN,144404
2026-05-02T15:14:39.448385,4,PSR_004,0.067935,15.6341,87,BERJALAN,146410
2026-05-02T15:14:41.457700,4,PSR_004,0.015763,16.9521,90,BERJALAN,148420
2026-05-02T15:14:43.462883,4,PSR_004,0.022206,19.4074,88,BERJALAN,150425
2026-05-02T15:14:45.470163,4,PSR_004,0.004647,0.9322,88,BERJALAN,152431
2026-05-02T15:14:47.474366,4,PSR_004,0.008341,3.6977,0,BERJALAN,154436
2026-05-02T15:14:49.483395,4,PSR_004,0.006718,5.9407,0,BERJALAN,156442
2026-05-02T15:14:55.520741,4,PSR_004,0.008046,10.8206,63,BERJALAN,162461
2026-05-02T15:14:57.539773,4,PSR_004,0.005606,4.7984,83,BERJALAN,164469
2026-05-02T15:14:59.528294,4,PSR_004,0.011893,17.4758,86,BERJALAN,166478
2026-05-02T15:15:01.554815,4,PSR_004,0.013515,15.6538,97,BERJALAN,168488
2026-05-02T15:15:03.543409,4,PSR_004,0.006638,0.358,97,BERJALAN,170493
2026-05-02T15:15:05.542797,4,PSR_004,0.005198,2.8853,0,BERJALAN,172499
2026-05-02T15:15:07.544315,4,PSR_004,0.006971,0.4094,0,BERJALAN,174504
2026-05-02T15:15:09.588863,4,PSR_004,0.006367,18.85,0,BERJALAN,176510
2026-05-02T15:15:11.613469,4,PSR_004,0.145679,94.5793,67,BERJALAN,178524
2026-05-02T15:15:13.572081,4,PSR_004,0.044473,43.07,119,BERJALAN,180533
2026-05-02T15:15:15.604430,4,PSR_004,0.007736,2.6775,149,BERJALAN,182546
2026-05-02T15:15:17.615513,4,PSR_004,0.011144,1.1548,157,BERJALAN,184549
2026-05-02T15:15:19.613583,4,PSR_004,0.045472,35.4776,140,BERJALAN,186565
2026-05-02T15:15:21.618592,4,PSR_004,0.011561,5.1073,148,BERJALAN,188578
2026-05-02T15:15:23.634515,4,PSR_004,0.030689,34.1532,141,BERJALAN,190593
2026-05-02T15:15:25.655644,4,PSR_004,0.201274,35.4138,131,BERJALAN,192594
2026-05-02T15:15:27.656183,4,PSR_004,0.19418,33.6132,99,BERJALAN,194604
2026-05-02T15:15:29.658165,4,PSR_004,0.014335,7.7284,141,BERJALAN,196618
2026-05-02T15:15:31.671121,4,PSR_004,0.025728,8.5189,152,BERJALAN,198631
2026-05-02T15:15:33.701216,4,PSR_004,0.046105,13.8028,172,BERJALAN,200651
2026-05-02T15:15:35.705697,4,PSR_004,0.025945,14.5387,167,BERJALAN,202664
2026-05-02T15:15:37.708633,4,PSR_004,0.034208,7.5773,159,BERJALAN,204668
2026-05-02T15:15:39.721608,4,PSR_004,0.079284,50.6043,146,BERJALAN,206679
2026-05-02T15:15:41.740936,4,PSR_004,0.020149,16.9151,107,BERJALAN,208690
2026-05-02T15:15:43.793347,4,PSR_004,0.056931,51.4548,91,BERJALAN,210710
2026-05-02T15:15:45.748031,4,PSR_004,0.052228,24.0631,105,BERJALAN,212706
2026-05-02T15:15:47.752096,4,PSR_004,0.021453,14.0953,103,BERJALAN,214711
2026-05-02T15:15:49.769879,4,PSR_004,0.014121,37.2026,99,BERJALAN,216717
2026-05-02T15:15:51.765756,4,PSR_004,0.033984,20.267,91,BERJALAN,218723
2026-05-02T15:15:53.770047,4,PSR_004,0.018491,7.7444,83,BERJALAN,220728
2026-05-02T15:15:55.792896,4,PSR_004,0.044344,14.4252,67,BERJALAN,222734
2026-05-02T15:15:57.795966,4,PSR_004,0.031234,19.1224,52,BERJALAN,224748
2026-05-02T15:15:59.800948,4,PSR_004,0.042247,32.2726,53,BERJALAN,226759
2026-05-02T15:16:01.801353,4,PSR_004,0.023307,29.2081,77,BERJALAN,228759
2026-05-02T15:16:03.813105,4,PSR_004,0.014208,11.0307,77,BERJALAN,230765
2026-05-02T15:16:05.812975,4,PSR_004,0.012036,2.7676,0,BERJALAN,232770
2026-05-02T15:16:07.819609,4,PSR_004,0.011384,5.4822,0,BERJALAN,234775
2026-05-02T15:16:09.827179,4,PSR_004,0.026927,12.3027,0,BERJALAN,236782
2026-05-02T15:16:11.834688,4,PSR_004,0.041146,14.683,0,BERJALAN,238792
2026-05-02T15:16:13.836831,4,PSR_004,0.013504,20.8289,0,BERJALAN,240796
2026-05-02T15:16:15.842179,4,PSR_004,0.088662,59.8551,37,BERJALAN,242801
2026-05-02T15:16:17.851233,4,PSR_004,0.030686,14.4481,62,BERJALAN,244806
2026-05-02T15:16:19.852382,4,PSR_004,0.128361,34.4899,66,BERJALAN,246812
2026-05-02T15:16:21.864137,4,PSR_004,0.036279,16.917,66,BERJALAN,248815
2026-05-02T15:16:23.861863,4,PSR_004,0.011179,5.0922,65,BERJALAN,250821
2026-05-02T15:16:25.866861,4,PSR_004,0.017708,11.9579,62,BERJALAN,252826
2026-05-02T15:16:27.883645,4,PSR_004,0.028442,9.1851,62,BERJALAN,254831
2026-05-02T15:16:29.903035,4,PSR_004,0.045985,18.444,43,BERJALAN,256843
2026-05-02T15:16:31.900499,4,PSR_004,0.214384,30.1323,53,BERJALAN,258858
2026-05-02T15:16:33.912510,4,PSR_004,0.070578,34.5529,69,BERJALAN,260868
2026-05-02T15:16:35.930326,4,PSR_004,0.088381,62.5004,84,BERJALAN,262888
2026-05-02T15:16:37.926304,4,PSR_004,0.042388,16.3167,86,BERJALAN,264884
2026-05-02T15:16:39.935338,4,PSR_004,0.093656,20.4875,83,BERJALAN,266890
2026-05-02T15:16:41.951989,4,PSR_004,0.101268,23.9761,77,BERJALAN,268910
2026-05-02T15:16:43.964636,4,PSR_004,0.101866,22.0914,75,BERJALAN,270921
