received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-12T19:39:00.410014,ESP32_001,data_collection_DUDUK,0.009679,0.4049,70,DUDUK,DUDUK,865560
2026-04-12T19:39:02.419788,ESP32_001,data_collection_DUDUK,0.009254,0.3242,70,DUDUK,DUDUK,867571
2026-04-12T19:39:02.420905,ESP32_001,data_collection_DUDUK,0.009254,0.3242,70,DUDUK,DUDUK,867571
2026-04-12T19:39:04.438115,ESP32_001,data_collection_DUDUK,0.008248,0.3456,70,DUDUK,DUDUK,869587
2026-04-12T19:39:04.439541,ESP32_001,data_collection_DUDUK,0.008248,0.3456,70,DUDUK,DUDUK,869587
2026-04-12T19:39:06.449081,ESP32_001,data_collection_DUDUK,0.007707,0.8905,70,DUDUK,DUDUK,871597
2026-04-12T19:39:06.449923,ESP32_001,data_collection_DUDUK,0.007707,0.8905,70,DUDUK,DUDUK,871597
2026-04-12T19:39:08.458047,ESP32_001,data_collection_DUDUK,0.00812,0.4422,70,DUDUK,DUDUK,873613
2026-04-12T19:39:08.458047,ESP32_001,data_collection_DUDUK,0.00812,0.4422,70,DUDUK,DUDUK,873613
2026-04-12T19:39:10.477788,ESP32_001,data_collection_DUDUK,0.009806,0.5288,69,DUDUK,DUDUK,875625
2026-04-12T19:39:10.477788,ESP32_001,data_collection_DUDUK,0.009806,0.5288,69,DUDUK,DUDUK,875625
2026-04-12T19:39:12.486888,ESP32_001,data_collection_DUDUK,0.010601,0.7153,69,DUDUK,DUDUK,877641
2026-04-12T19:39:12.488343,ESP32_001,data_collection_DUDUK,0.010601,0.7153,69,DUDUK,DUDUK,877641
2026-04-12T19:39:14.497497,ESP32_001,data_collection_DUDUK,0.01116,0.7539,69,DUDUK,DUDUK,879651
2026-04-12T19:39:14.498719,ESP32_001,data_collection_DUDUK,0.01116,0.7539,69,DUDUK,DUDUK,879651
2026-04-12T19:39:16.506828,ESP32_001,data_collection_DUDUK,0.011045,0.8978,69,DUDUK,DUDUK,881657
2026-04-12T19:39:16.507905,ESP32_001,data_collection_DUDUK,0.011045,0.8978,69,DUDUK,DUDUK,881657
2026-04-12T19:39:18.515893,ESP32_001,data_collection_DUDUK,0.009638,0.8662,68,DUDUK,DUDUK,883668
2026-04-12T19:39:18.515893,ESP32_001,data_collection_DUDUK,0.009638,0.8662,68,DUDUK,DUDUK,883668
2026-04-12T19:39:20.535607,ESP32_001,data_collection_DUDUK,0.012131,0.8144,68,DUDUK,DUDUK,885681
2026-04-12T19:39:20.535607,ESP32_001,data_collection_DUDUK,0.012131,0.8144,68,DUDUK,DUDUK,885681
2026-04-12T19:39:22.545341,ESP32_001,data_collection_DUDUK,0.010783,0.9954,68,DUDUK,DUDUK,887692
2026-04-12T19:39:22.545341,ESP32_001,data_collection_DUDUK,0.010783,0.9954,68,DUDUK,DUDUK,887692
2026-04-12T19:39:24.544719,ESP32_001,data_collection_DUDUK,0.007911,1.1827,73,DUDUK,DUDUK,889698
2026-04-12T19:39:24.546053,ESP32_001,data_collection_DUDUK,0.007911,1.1827,73,DUDUK,DUDUK,889698
2026-04-12T19:39:26.553820,ESP32_001,data_collection_DUDUK,0.00708,2.2736,80,DUDUK,DUDUK,891702
2026-04-12T19:39:26.555136,ESP32_001,data_collection_DUDUK,0.00708,2.2736,80,DUDUK,DUDUK,891702
2026-04-12T19:39:28.552424,ESP32_001,data_collection_DUDUK,0.008461,0.9114,85,DUDUK,DUDUK,893708
2026-04-12T19:39:28.553685,ESP32_001,data_collection_DUDUK,0.008461,0.9114,85,DUDUK,DUDUK,893708
2026-04-12T19:39:30.572966,ESP32_001,data_collection_DUDUK,0.009058,1.3902,85,DUDUK,DUDUK,895720
2026-04-12T19:39:30.572966,ESP32_001,data_collection_DUDUK,0.009058,1.3902,85,DUDUK,DUDUK,895720
2026-04-12T19:39:32.583017,ESP32_001,data_collection_DUDUK,0.008294,0.4596,83,DUDUK,DUDUK,897736
2026-04-12T19:39:32.584298,ESP32_001,data_collection_DUDUK,0.008294,0.4596,83,DUDUK,DUDUK,897736
2026-04-12T19:39:34.592270,ESP32_001,data_collection_DUDUK,0.007748,0.4382,78,DUDUK,DUDUK,899741
2026-04-12T19:39:34.593353,ESP32_001,data_collection_DUDUK,0.007748,0.4382,78,DUDUK,DUDUK,899741
2026-04-12T19:39:36.601708,ESP32_001,data_collection_DUDUK,0.007397,0.323,76,DUDUK,DUDUK,901748
2026-04-12T19:39:36.601708,ESP32_001,data_collection_DUDUK,0.007397,0.323,76,DUDUK,DUDUK,901748
2026-04-12T19:39:38.610804,ESP32_001,data_collection_DUDUK,0.007242,0.3623,74,DUDUK,DUDUK,903764
2026-04-12T19:39:38.612106,ESP32_001,data_collection_DUDUK,0.007242,0.3623,74,DUDUK,DUDUK,903764
2026-04-12T19:39:40.620175,ESP32_001,data_collection_DUDUK,0.008282,0.5511,72,DUDUK,DUDUK,905773
2026-04-12T19:39:40.621434,ESP32_001,data_collection_DUDUK,0.008282,0.5511,72,DUDUK,DUDUK,905773
2026-04-12T19:39:42.640559,ESP32_001,data_collection_DUDUK,0.006749,1.333,69,DUDUK,DUDUK,907786
2026-04-12T19:39:42.640559,ESP32_001,data_collection_DUDUK,0.006749,1.333,69,DUDUK,DUDUK,907786
2026-04-12T19:39:44.640222,ESP32_001,data_collection_DUDUK,0.011549,0.7724,67,DUDUK,DUDUK,909793
2026-04-12T19:39:44.641317,ESP32_001,data_collection_DUDUK,0.011549,0.7724,67,DUDUK,DUDUK,909793
2026-04-12T19:39:46.649917,ESP32_001,data_collection_DUDUK,0.010383,0.8035,67,DUDUK,DUDUK,911803
2026-04-12T19:39:46.649917,ESP32_001,data_collection_DUDUK,0.010383,0.8035,67,DUDUK,DUDUK,911803
2026-04-12T19:39:48.675943,ESP32_001,data_collection_DUDUK,0.010929,1.6791,67,DUDUK,DUDUK,913818
2026-04-12T19:39:48.675943,ESP32_001,data_collection_DUDUK,0.010929,1.6791,67,DUDUK,DUDUK,913818
2026-04-12T19:39:50.659058,ESP32_001,data_collection_DUDUK,0.010585,1.0948,67,DUDUK,DUDUK,915812
2026-04-12T19:39:50.659058,ESP32_001,data_collection_DUDUK,0.010585,1.0948,67,DUDUK,DUDUK,915812
2026-04-12T19:39:52.667834,ESP32_001,data_collection_DUDUK,0.006839,0.9189,67,DUDUK,DUDUK,917816
2026-04-12T19:39:52.667834,ESP32_001,data_collection_DUDUK,0.006839,0.9189,67,DUDUK,DUDUK,917816
2026-04-12T19:39:54.678249,ESP32_001,data_collection_DUDUK,0.006807,1.98,69,DUDUK,DUDUK,919827
2026-04-12T19:39:54.679572,ESP32_001,data_collection_DUDUK,0.006807,1.98,69,DUDUK,DUDUK,919827
2026-04-12T19:39:56.687334,ESP32_001,data_collection_DUDUK,0.009795,3.6732,69,DUDUK,DUDUK,921832
2026-04-12T19:39:56.688469,ESP32_001,data_collection_DUDUK,0.009795,3.6732,69,DUDUK,DUDUK,921832
2026-04-12T19:39:58.687568,ESP32_001,data_collection_DUDUK,0.008381,1.1001,70,DUDUK,DUDUK,923838
2026-04-12T19:39:58.687568,ESP32_001,data_collection_DUDUK,0.008381,1.1001,70,DUDUK,DUDUK,923838
2026-04-12T19:40:00.696856,ESP32_001,data_collection_DUDUK,0.008894,2.0916,70,DUDUK,DUDUK,925845
2026-04-12T19:40:00.696856,ESP32_001,data_collection_DUDUK,0.008894,2.0916,70,DUDUK,DUDUK,925845
2026-04-12T19:40:02.705821,ESP32_001,data_collection_DUDUK,0.007838,0.884,70,DUDUK,DUDUK,927851
2026-04-12T19:40:02.705821,ESP32_001,data_collection_DUDUK,0.007838,0.884,70,DUDUK,DUDUK,927851
2026-04-12T19:40:04.715563,ESP32_001,data_collection_DUDUK,0.006879,1.0951,70,DUDUK,DUDUK,929862
2026-04-12T19:40:04.717019,ESP32_001,data_collection_DUDUK,0.006879,1.0951,70,DUDUK,DUDUK,929862
2026-04-12T19:40:06.735441,ESP32_001,data_collection_DUDUK,0.007621,1.672,70,DUDUK,DUDUK,931879
2026-04-12T19:40:06.735441,ESP32_001,data_collection_DUDUK,0.007621,1.672,70,DUDUK,DUDUK,931879
2026-04-12T19:40:08.744595,ESP32_001,data_collection_DUDUK,0.007322,0.5184,70,DUDUK,DUDUK,933890
2026-04-12T19:40:08.744595,ESP32_001,data_collection_DUDUK,0.007322,0.5184,70,DUDUK,DUDUK,933890
2026-04-12T19:40:10.744114,ESP32_001,data_collection_DUDUK,0.007301,1.2316,70,DUDUK,DUDUK,935896
2026-04-12T19:40:10.745128,ESP32_001,data_collection_DUDUK,0.007301,1.2316,70,DUDUK,DUDUK,935896
2026-04-12T19:40:12.753378,ESP32_001,data_collection_DUDUK,0.007932,0.5268,70,DUDUK,DUDUK,937906
2026-04-12T19:40:12.754893,ESP32_001,data_collection_DUDUK,0.007932,0.5268,70,DUDUK,DUDUK,937906
