received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-13T10:42:19.634133,ESP32_001,data_collection_BERLARI,0.390843,32.5043,148,BERLARI,BERLARI,1717000
2026-04-13T10:42:21.642983,ESP32_001,data_collection_BERLARI,0.477847,43.4737,163,BERLARI,BERLARI,1719009
2026-04-13T10:42:23.660823,ESP32_001,data_collection_BERLARI,0.42849,46.4355,164,BERLARI,BERLARI,1721023
2026-04-13T10:42:25.661833,ESP32_001,data_collection_BERLARI,0.42626,33.3387,163,BERLARI,BERLARI,1723032
2026-04-13T10:42:27.682611,ESP32_001,data_collection_BERLARI,0.388872,35.5787,166,BERLARI,BERLARI,1725048
2026-04-13T10:42:29.699189,ESP32_001,data_collection_BERLARI,0.435637,40.8987,165,BERLARI,BERLARI,1727064
2026-04-13T10:42:31.719040,ESP32_001,data_collection_BERLARI,0.367839,29.9914,173,BERLARI,BERLARI,1729084
2026-04-13T10:42:33.730020,ESP32_001,data_collection_BERLARI,0.369693,28.8949,181,BERLARI,BERLARI,1731092
2026-04-13T10:42:35.737061,ESP32_001,data_collection_BERLARI,0.39545,33.3628,174,BERLARI,BERLARI,1733103
2026-04-13T10:42:37.753944,ESP32_001,data_collection_BERLARI,0.325185,42.1374,169,BERLARI,BERLARI,1735107
2026-04-13T10:42:39.750866,ESP32_001,data_collection_BERLARI,0.400067,34.0304,165,BERLARI,BERLARI,1737115
2026-04-13T10:42:41.756263,ESP32_001,data_collection_BERLARI,0.365335,28.8803,176,BERLARI,BERLARI,1739121
2026-04-13T10:42:43.767806,ESP32_001,data_collection_BERLARI,0.365677,27.1231,175,BERLARI,BERLARI,1741132
2026-04-13T10:42:45.773019,ESP32_001,data_collection_BERLARI,0.318941,30.1163,169,BERLARI,BERLARI,1743142
2026-04-13T10:42:47.776976,ESP32_001,data_collection_BERLARI,0.348323,26.3975,168,BERLARI,BERLARI,1745147
2026-04-13T10:42:49.796721,ESP32_001,data_collection_BERLARI,0.298709,22.7426,166,BERLARI,BERLARI,1747161
2026-04-13T10:42:51.814494,ESP32_001,data_collection_BERLARI,0.359783,23.9023,168,BERLARI,BERLARI,1749175
2026-04-13T10:42:53.880683,ESP32_001,data_collection_BERLARI,0.333189,25.3235,173,BERLARI,BERLARI,1751186
