received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-13T10:18:34.887220,ESP32_001,data_collection_BERJALAN,0.084056,14.5406,115,BERJALAN,BERJALAN,292295
2026-04-13T10:18:36.892958,ESP32_001,data_collection_BERJALAN,0.037295,13.3214,114,BERJALAN,BERJALAN,294304
2026-04-13T10:18:38.914128,ESP32_001,data_collection_BERJALAN,0.045411,12.338,123,BERJALAN,BERJALAN,296310
2026-04-13T10:18:40.913851,ESP32_001,data_collection_BERJALAN,0.052367,15.17,116,BERJALAN,BERJALAN,298323
2026-04-13T10:18:42.917443,ESP32_001,data_collection_BERJALAN,0.042633,9.362,103,BERJALAN,BERJALAN,300328
2026-04-13T10:18:44.931355,ESP32_001,data_collection_BERJALAN,0.049192,10.2137,98,BERJALAN,BERJALAN,302342
2026-04-13T10:18:46.945728,ESP32_001,data_collection_BERJALAN,0.043108,9.1672,107,BERJALAN,BERJALAN,304346
2026-04-13T10:18:48.942211,ESP32_001,data_collection_BERJALAN,0.045804,9.0996,104,BERJALAN,BERJALAN,306353
2026-04-13T10:18:50.959332,ESP32_001,data_collection_BERJALAN,0.046389,10.7012,105,BERJALAN,BERJALAN,308362
2026-04-13T10:18:52.962537,ESP32_001,data_collection_BERJALAN,0.038638,9.0345,100,BERJALAN,BERJALAN,310373
2026-04-13T10:18:54.977025,ESP32_001,data_collection_BERJALAN,0.04591,12.4903,98,BERJALAN,BERJALAN,312382
2026-04-13T10:18:56.988146,ESP32_001,data_collection_BERJALAN,0.04049,10.6092,91,BERJALAN,BERJALAN,314398
2026-04-13T10:18:58.993131,ESP32_001,data_collection_BERJALAN,0.039285,10.2192,98,BERJALAN,BERJALAN,316403
2026-04-13T10:19:01.014155,ESP32_001,data_collection_BERJALAN,0.042875,10.857,140,BERJALAN,BERJALAN,318419
2026-04-13T10:19:03.026542,ESP32_001,data_collection_BERJALAN,0.043849,12.3408,163,BERJALAN,BERJALAN,320435
2026-04-13T10:19:05.030683,ESP32_001,data_collection_BERJALAN,0.04571,10.6507,170,BERJALAN,BERJALAN,322439
2026-04-13T10:19:07.045963,ESP32_001,data_collection_BERJALAN,0.044324,10.705,173,BERJALAN,BERJALAN,324449
2026-04-13T10:19:09.048550,ESP32_001,data_collection_BERJALAN,0.050334,12.1652,168,BERJALAN,BERJALAN,326458
2026-04-13T10:19:11.069038,ESP32_001,data_collection_BERJALAN,0.044115,12.2726,145,BERJALAN,BERJALAN,328464
2026-04-13T10:19:13.060224,ESP32_001,data_collection_BERJALAN,0.064587,12.7749,121,BERJALAN,BERJALAN,330468
2026-04-13T10:19:15.076953,ESP32_001,data_collection_BERJALAN,0.068087,18.3413,103,BERJALAN,BERJALAN,332484
2026-04-13T10:19:17.096806,ESP32_001,data_collection_BERJALAN,0.04546,11.1016,106,BERJALAN,BERJALAN,334504
2026-04-13T10:19:19.111584,ESP32_001,data_collection_BERJALAN,0.045501,9.8696,122,BERJALAN,BERJALAN,336520
2026-04-13T10:19:21.119516,ESP32_001,data_collection_BERJALAN,0.043154,7.5108,124,BERJALAN,BERJALAN,338529
2026-04-13T10:19:23.131781,ESP32_001,data_collection_BERJALAN,0.05222,10.4809,113,BERJALAN,BERJALAN,340538
2026-04-13T10:19:25.140022,ESP32_001,data_collection_BERJALAN,0.047454,9.0382,98,BERJALAN,BERJALAN,342549
2026-04-13T10:19:27.146057,ESP32_001,data_collection_BERJALAN,0.039174,7.6394,90,BERJALAN,BERJALAN,344555
2026-04-13T10:19:29.186755,ESP32_001,data_collection_BERJALAN,0.03449,6.9647,90,BERJALAN,BERJALAN,346568
2026-04-13T10:19:31.176325,ESP32_001,data_collection_BERJALAN,0.034191,9.274,123,BERJALAN,BERJALAN,348572
2026-04-13T10:19:33.177015,ESP32_001,data_collection_BERJALAN,0.042838,7.6969,165,BERJALAN,BERJALAN,350586
2026-04-13T10:19:35.196328,ESP32_001,data_collection_BERJALAN,0.037329,9.2908,169,BERJALAN,BERJALAN,352605
2026-04-13T10:19:37.207807,ESP32_001,data_collection_BERJALAN,0.039248,9.0019,152,BERJALAN,BERJALAN,354616
2026-04-13T10:19:39.216009,ESP32_001,data_collection_BERJALAN,0.037495,7.725,129,BERJALAN,BERJALAN,356625
2026-04-13T10:19:41.222383,ESP32_001,data_collection_BERJALAN,0.043486,12.9008,110,BERJALAN,BERJALAN,358631
2026-04-13T10:19:43.234506,ESP32_001,data_collection_BERJALAN,0.04587,10.9556,106,BERJALAN,BERJALAN,360643
2026-04-13T10:19:45.245656,ESP32_001,data_collection_BERJALAN,0.045116,8.9853,133,BERJALAN,BERJALAN,362653
2026-04-13T10:19:47.260345,ESP32_001,data_collection_BERJALAN,0.044973,8.8243,133,BERJALAN,BERJALAN,364669
2026-04-13T10:19:49.282183,ESP32_001,data_collection_BERJALAN,0.045021,9.0562,119,BERJALAN,BERJALAN,366689
2026-04-13T10:19:51.287644,ESP32_001,data_collection_BERJALAN,0.050833,10.4942,102,BERJALAN,BERJALAN,368696
2026-04-13T10:19:53.303881,ESP32_001,data_collection_BERJALAN,0.071393,13.5329,93,BERJALAN,BERJALAN,370712
2026-04-13T10:19:55.312442,ESP32_001,data_collection_BERJALAN,0.054188,12.3803,89,BERJALAN,BERJALAN,372720
2026-04-13T10:19:57.324693,ESP32_001,data_collection_BERJALAN,0.060445,19.312,109,BERJALAN,BERJALAN,374731
2026-04-13T10:19:59.328851,ESP32_001,data_collection_BERJALAN,0.055661,13.6493,134,BERJALAN,BERJALAN,376737
2026-04-13T10:20:01.340842,ESP32_001,data_collection_BERJALAN,0.05991,13.4863,130,BERJALAN,BERJALAN,378748
2026-04-13T10:20:03.354648,ESP32_001,data_collection_BERJALAN,0.049412,12.7578,117,BERJALAN,BERJALAN,380762
2026-04-13T10:20:05.366601,ESP32_001,data_collection_BERJALAN,0.039731,13.8122,118,BERJALAN,BERJALAN,382773
2026-04-13T10:20:07.376739,ESP32_001,data_collection_BERJALAN,0.050236,13.4893,147,BERJALAN,BERJALAN,384784
2026-04-13T10:20:09.383899,ESP32_001,data_collection_BERJALAN,0.050954,15.0258,144,BERJALAN,BERJALAN,386790
2026-04-13T10:20:11.460024,ESP32_001,data_collection_BERJALAN,0.051371,11.1984,127,BERJALAN,BERJALAN,388794
2026-04-13T10:20:13.402560,ESP32_001,data_collection_BERJALAN,0.051701,11.0422,103,BERJALAN,BERJALAN,390810
2026-04-13T10:20:15.409799,ESP32_001,data_collection_BERJALAN,0.049326,8.4255,87,BERJALAN,BERJALAN,392817
2026-04-13T10:20:17.417621,ESP32_001,data_collection_BERJALAN,0.049451,8.6268,81,BERJALAN,BERJALAN,394822
2026-04-13T10:20:19.426199,ESP32_001,data_collection_BERJALAN,0.067176,13.1459,88,BERJALAN,BERJALAN,396833
2026-04-13T10:20:21.439572,ESP32_001,data_collection_BERJALAN,0.066641,13.9153,99,BERJALAN,BERJALAN,398847
2026-04-13T10:20:23.451485,ESP32_001,data_collection_BERJALAN,0.054419,12.8965,146,BERJALAN,BERJALAN,400858
2026-04-13T10:20:25.463552,ESP32_001,data_collection_BERJALAN,0.076482,14.8878,174,BERJALAN,BERJALAN,402870
2026-04-13T10:20:27.474469,ESP32_001,data_collection_BERJALAN,0.035036,14.3851,158,BERJALAN,BERJALAN,404881
2026-04-13T10:20:29.497914,ESP32_001,data_collection_BERJALAN,0.072992,16.3915,134,BERJALAN,BERJALAN,406892
2026-04-13T10:20:31.497689,ESP32_001,data_collection_BERJALAN,0.060775,14.0526,123,BERJALAN,BERJALAN,408905
2026-04-13T10:20:33.516889,ESP32_001,data_collection_BERJALAN,0.06262,12.2312,120,BERJALAN,BERJALAN,410914
2026-04-13T10:20:35.522974,ESP32_001,data_collection_BERJALAN,0.076428,17.3514,112,BERJALAN,BERJALAN,412930
2026-04-13T10:20:37.545507,ESP32_001,data_collection_BERJALAN,0.082177,19.4962,102,BERJALAN,BERJALAN,414951
2026-04-13T10:20:39.551047,ESP32_001,data_collection_BERJALAN,0.0511,20.7171,99,BERJALAN,BERJALAN,416957
